Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is Incorporates,Is Reference,Is dependent,Is Duplicate,Is Regression,Is Cloners,Is Required,Is Supercedes,Is Container,Is Blocked,Is Problem/Incident,Is Child-Issue,Is Parent Feature,Is Dependency,Is Dependent,Is Completes,Has Config Files,Has Source Code,Modified Source Code Files,Config Lines Deleted,CI Latency
0.043198168757595454,0.17153547620100387,0.01792210240323076,0.1209392409272934,0.071537617985704,0.009064401264033826,0.030456350742006456,0.018309885633105785,0.019223597539808884,0.022527000188877416,0.0012427140808209294,0.007080792432090232,0.002935976261176721,0.003938445172595519,0.0020603897794448625,0.012582462885797462,0.000838176667355775,0.0,0.0007837841248337725,0.0021590769168973187,0.0,0.02296796151150219,0.01515937385793224,0.14085521694568165,0.027366826788954184,0.23531496093225726
0.04268348668375869,0.17233363285154785,0.01825533396830819,0.12094629867243956,0.07206076674722367,0.008951195715047964,0.030875051414331146,0.017812778042618438,0.020230711467541664,0.02249473648125639,0.0012466668949957429,0.007569557424361634,0.0028163290150236137,0.0035945741857884043,0.0021509600083205378,0.013051767383086976,0.0007095146615345761,0.0,0.0008475603469303596,0.001829570226804448,0.0,0.02323318269039047,0.015138142199274974,0.1397342376424676,0.028195864702059897,0.23323808057488732
0.043073758898761985,0.17168005518668614,0.01868497559841066,0.11945365490029478,0.0700217246729434,0.008725361280705888,0.03245114911226392,0.01867344767674445,0.019264902818257608,0.023194654531001134,0.0012457271218597565,0.006825651146792983,0.0028900206619464916,0.0039796627188612285,0.0021279360923970197,0.01300952655129046,0.0006243289282959234,0.0,0.00075758491135191,0.0017293522346223168,0.0,0.023017090820147017,0.015219265412486097,0.14067854941238028,0.02792969217240613,0.23474192713909242
0.043543083809974056,0.17189018667245554,0.018079759685988885,0.12271139752393576,0.07025225092522507,0.009023270812435348,0.030781387222049362,0.01843299126990235,0.020154230475706712,0.022948468122810834,0.001356996309877057,0.006816742950188706,0.0031816078557171342,0.003967922581656541,0.0019562803703317014,0.013030703818264466,0.0006437786892706188,0.0,0.0007366254871817256,0.0017827508508852508,0.0,0.022950647036692754,0.015814754654385442,0.14000477036506448,0.027847744384853566,0.23209164812514665
0.04421346534350303,0.17320479046964865,0.017945873202941498,0.12070663818105128,0.07026341558989008,0.008664297926948113,0.031238400890065444,0.018434250248900563,0.019716915787074223,0.02206824663839823,0.0011102741015253032,0.007109367998833839,0.0027259504611828276,0.0037423878083473775,0.0018738182344442804,0.012505855940471388,0.0008742596109922596,0.0,0.0008235703012987806,0.0019329058128698695,0.0,0.022962683388829425,0.014328927550713601,0.14036204048647494,0.02810632245154948,0.23508534157404554
0.04403917380164377,0.17245588151907,0.01850463127973718,0.12157363900310583,0.06877490897553701,0.009279460173689913,0.03103731007786803,0.018532925300256405,0.019545405058510053,0.022543366658922072,0.0014279928181531252,0.006826408688412911,0.002896323902998763,0.0039265777928519955,0.0019243977017602116,0.012948196260402339,0.0006342912708737225,0.0,0.0006819470584285639,0.0016184400564118212,0.0,0.023454639976498565,0.014582732309256153,0.14127507820743956,0.02842791609439859,0.23308835601377345
0.044306504414594425,0.17177275900644567,0.01834417405197255,0.12135995360361287,0.07083886181594237,0.008871681242034543,0.0295141045798576,0.018527055665103202,0.02007195717285071,0.022599368805598118,0.0014070102297174018,0.007162635959267853,0.0029623016600538133,0.0040451824414890186,0.0018570520297190689,0.01233969760084894,0.0008083133675279276,0.0,0.0007187657251432266,0.001857785507553914,0.0,0.023523660396853587,0.015156828743665307,0.14324575661190253,0.02732666182260029,0.23138192754564507
0.04353404174775205,0.1746178357764765,0.017172526266810133,0.1218523871529796,0.07119321607346385,0.008642190643721286,0.031347533981082476,0.017372240212669983,0.020205456429019553,0.02333841099184281,0.0012892158926347146,0.0066536753437639404,0.003065298000934845,0.003896660915525642,0.0019105364505042327,0.012937159183090113,0.0009254162152645167,0.0,0.0007275631661849799,0.0020464899147946128,0.0,0.023177468016004982,0.015260435743573438,0.13868213600068194,0.027573980007203108,0.2325781258740207
0.04379870002010232,0.17453815973616255,0.0184129242101961,0.11962216674349975,0.07118673402183999,0.0088786966217618,0.031066019381381725,0.018663464204973078,0.02000912288366606,0.023543627273508772,0.001336756799620327,0.007041699128727164,0.003040842717234941,0.003876542677530666,0.0019279410515774787,0.012821320428922969,0.0008251485717202779,0.0,0.0007740495931146855,0.001684313973254438,0.0,0.022992339680743164,0.015200608407605242,0.14017018962338312,0.026918860502408326,0.231669771747065
0.04326370452184365,0.17334825519148725,0.018227979364756498,0.12087296340480465,0.07119318080066299,0.009011363055542957,0.031910921227170146,0.018298890123730836,0.020543942714384547,0.0219752764833721,0.0013511547680828298,0.007019274575625646,0.002913391264675708,0.004004201375911248,0.0019221125458852204,0.012044014900836092,0.0006974093815391311,0.0,0.0006784410032845032,0.0020074974308854467,0.0,0.023755441090095385,0.015026891065791873,0.13966990242604932,0.027892672397243672,0.2323711188863383
0.04259921906606209,0.17080926856232218,0.018255005265143783,0.12365188825926762,0.07089032795517558,0.009225783479840433,0.030523856686078443,0.018265587125967785,0.01935222382781372,0.023130609409587728,0.0013008168673487,0.006883373409204009,0.0029504235594835625,0.003979788819700192,0.0017614874635844158,0.013492644175495366,0.0006243679671508586,0.0,0.0006970088525602802,0.0020975168882042903,0.0,0.023782275011019982,0.015058870953916883,0.13878924178803326,0.027448710630196438,0.23442970397684243
0.04383551321905419,0.16944119002588243,0.01846308753231042,0.12028037553823863,0.07016937103031819,0.008963277492110625,0.03130098124048745,0.018423005175320212,0.01995107285863647,0.023265696084257607,0.0011737178465645256,0.007128892617516823,0.0028837935690067392,0.0037912778571458847,0.002053318162395207,0.012150923006040305,0.0007580831860782339,0.0,0.0007411458280407333,0.0021069446943664375,0.0,0.023242814519394178,0.015345693966463587,0.14275650421696687,0.027644219021291726,0.23412910131211256
0.04340040232858867,0.1711474141206449,0.018004143041866642,0.1209618064496218,0.06950878431197191,0.008685828517160809,0.031047168207020172,0.01854866452114193,0.020673167591946272,0.02291679942701889,0.0014697784768561986,0.007117214779259297,0.0028091221613918914,0.004078464173270282,0.0018804064330921247,0.012782506437268831,0.0009110375477202138,0.0,0.0007941527588230234,0.0016819909052098853,0.0,0.02300928506078344,0.015057742528877479,0.14187570945776198,0.02745158970341528,0.23418682105928806
0.04371074602209611,0.1729036911526005,0.01855739215360903,0.12061267220048025,0.07119152648642893,0.009042387976303076,0.03137346797011972,0.017640946622537658,0.02024643163537402,0.022787224128394255,0.0012228793497306286,0.007091135998298206,0.0031508988874237682,0.003961364044219434,0.002021576292984709,0.012445546459094677,0.0006729523287217027,0.0,0.0006857141128530919,0.0017488524845827073,0.0,0.02344746006095653,0.014976963009078675,0.1393664306174077,0.028734186160251148,0.23240755384645348
0.04333747471614447,0.17325009934522045,0.018303478579555936,0.1207576877843763,0.07022367477519603,0.009036511042000378,0.031143096938922126,0.01811630551511486,0.01929462076014377,0.02328089948589645,0.0013678710552761653,0.00679272730466853,0.0028929494515904314,0.004107544056601946,0.0019238397235638014,0.013197033666468048,0.0007388661211441947,0.0,0.0006912712133641012,0.001867038160418991,0.0,0.02314531172963174,0.014926182319723164,0.14018094236314432,0.029140910104076108,0.2322836637877576
0.04298999497613197,0.17244993944012726,0.01860103148312,0.12113350864600055,0.07002714516382577,0.008699776223489684,0.031822371599506724,0.018196546057586572,0.01949980209860123,0.022394375404878465,0.0012840623544755352,0.007047584498143983,0.0029170700832987315,0.0042198353349652985,0.0020484924685189553,0.013356497747732949,0.0007517832996583862,0.0,0.0007786434963423445,0.0022160289188774434,0.0,0.023732550273489354,0.0149610379995312,0.14047370666420142,0.027603651895064973,0.2327945638724312
0.042617774623660905,0.17256191923292846,0.017900713592749293,0.11963895241612063,0.07252619912325986,0.008709574492261903,0.031147015397142475,0.01774962152745547,0.019250875038774054,0.022526910305721563,0.0010738680037499558,0.006596258097618943,0.0027954276098161313,0.00362794420672601,0.0020095488807383697,0.012944927615640542,0.000872631557513013,0.0,0.0008552965606849341,0.0017707039225022421,0.0,0.023900819259058695,0.01571439764888753,0.1413545678248866,0.027251658884802632,0.23460239417729975
0.042986626879892714,0.17063318297398905,0.01914080677186246,0.12140515857656213,0.0722725117889481,0.008442461812222123,0.030594463591349864,0.0186088514396202,0.019701979579616617,0.023605952651996404,0.0012523876286669165,0.006752868711376554,0.003052779887245995,0.004128879160929797,0.001948151882633422,0.01287714662675043,0.0008940966675482227,0.0,0.0006978447146689106,0.0017248406391689216,0.0,0.023253958414081375,0.015220764805936437,0.1413464082882161,0.02834867228591787,0.2311092042207994
0.04269667661176767,0.1716248385501598,0.01893518488779574,0.12235476916578955,0.07138102781990009,0.008641938720383505,0.03119798059230868,0.018565995612526677,0.01983619839803018,0.023431531191204592,0.0013621878536040307,0.00676709885751992,0.002880686490385087,0.0036331682439034083,0.001743479666327093,0.012864256443844674,0.0005754372366721551,0.0,0.000700891322913187,0.001903598958980354,0.0,0.02307229497877959,0.014832814317676867,0.14048926765223552,0.028167191098481797,0.23234148532880988
0.04493646575659769,0.1731515584638358,0.01831160682966578,0.11986340381844682,0.07047102433087535,0.009161908113252055,0.031187796068304397,0.01814819309788572,0.019001532959116302,0.02312939310691219,0.0013071183948461598,0.007009584893054671,0.002843026955070665,0.004099612600597867,0.0019516935020156118,0.013728473798380778,0.0007685409474124776,0.0,0.0006653707473852076,0.0022438216656202347,0.0,0.0233219269040833,0.015432917507558184,0.13966830972709832,0.02708818492996884,0.23250853488201567
0.04281066743050556,0.17238921627956855,0.018105545641726596,0.11927772972935599,0.07238147509424686,0.009317188311417859,0.029844153175400956,0.017935234139287482,0.020106766979432963,0.022499851319270382,0.0012613728414505043,0.006713627811712086,0.0030275487989515305,0.0037121342155596953,0.00196372829622709,0.013774380454128429,0.0006468764598977301,0.0,0.000636002981211416,0.0022311084770745065,0.0,0.02332941964080082,0.015426378882329297,0.14060003824450512,0.028212675435935773,0.23379687936000285
0.043778454586148326,0.16950412925386665,0.018984258603897713,0.12170458111881269,0.07146556697216189,0.009394157983346169,0.03057653632811329,0.01804646768253903,0.019198165767793932,0.023886003620366174,0.001101233795423852,0.007088588028835913,0.0028953094870485282,0.003982610700807581,0.0020981812065253127,0.012836344311332851,0.0007985812475573273,0.0,0.0007343084900435788,0.0017928989159399795,0.0,0.023299672689149953,0.015534342210880375,0.14170950301076787,0.027057653739249798,0.23253245024939123
0.04244117440010894,0.1729655781741454,0.018844898875653278,0.12330237737418195,0.07117521509665706,0.008773457466285186,0.030974609101733393,0.017952914676164757,0.01935188915138553,0.02269180464250112,0.0012778791282118808,0.006623745063051684,0.0028302375730103104,0.00414227044249349,0.0020106111326813193,0.012864757802430394,0.0006765506954518219,0.0,0.0006624504063458497,0.0020884429770825505,0.0,0.023689520455208404,0.015119088000780762,0.1391238017714003,0.029180623143292866,0.23123610244974174
0.04234480986862768,0.17200280068810248,0.01794074942715234,0.12131156822154879,0.07115302484291505,0.009075239075738163,0.030901072807077275,0.018580224685295816,0.019917587652326003,0.022813080431342763,0.0012227248114074871,0.006791848222970538,0.0027746941335762758,0.003699541989438999,0.0019419606528200014,0.01251568133920064,0.0006663836424845968,0.0,0.0007237391217781019,0.0018746439610893915,0.0,0.022975435430690833,0.014607884188005248,0.141400661031828,0.028208937485929,0.2345557062886546
0.04243808950104117,0.17287288595873437,0.01852384990342032,0.12270395638002314,0.07071298167230845,0.009171216680847406,0.03093061511104477,0.01800130202156258,0.01988356692458137,0.02338342180228556,0.0013306493868063703,0.0069956778704107605,0.002751709356138765,0.0037192035214731883,0.00190378156373858,0.013429269915701526,0.0007334632490478656,0.0,0.0007488628122584817,0.001668199845828521,0.0,0.023076376156191004,0.015280010391330184,0.140488603032405,0.02735093134055807,0.23190137560226262
0.04472282820082073,0.17238947594073656,0.01827919974826093,0.12004371481616076,0.07055713848914992,0.008937425697989958,0.030584504222961155,0.018036862909335975,0.019840279063826457,0.022870518765894014,0.0012202280024425363,0.006886202832084329,0.00295766732329207,0.003897127655254283,0.001987725773130834,0.012374850946494795,0.0006750976801469546,0.0,0.000696574592870672,0.0021753680509077012,0.0,0.023649351813198837,0.014860689035480181,0.14095435921494287,0.02844059812154951,0.23296221110306795
0.04309875732530586,0.16976663905897543,0.017968044373476134,0.11995936293375546,0.07036961249131521,0.009228744581144206,0.030586225444507058,0.018710427506647233,0.019508465771835366,0.02244148876509773,0.0010187154482475685,0.0064529876325015514,0.003031178880055561,0.0038232810307602754,0.001987830194770114,0.012643372473771858,0.0009030693767659737,0.0,0.000702626786979064,0.0020750441983801446,0.0,0.023216979580734383,0.01550569743740475,0.14103563004956637,0.028561055401580087,0.23740476325642262
0.04472971548710457,0.1720773800212751,0.01763626328263463,0.12123692645718145,0.07116431750763837,0.00940360904458963,0.03159894948139011,0.01780591044755306,0.019775804586124344,0.022577334300509722,0.0010216336838671676,0.006642723318963197,0.002939713599018492,0.003639828803020347,0.0018039669696526476,0.01270547357821561,0.00059466772028204,0.0,0.0007232022620328032,0.001942781124198361,0.0,0.023398305478741575,0.015065590638162065,0.14089518598548284,0.027886970550570718,0.23273374567179123
0.04291191762050609,0.17188015614606084,0.018180244958383503,0.12164210825900827,0.07012493401809741,0.008848880912356432,0.03116667275619355,0.018060447883287273,0.02015668076882845,0.022010182883534683,0.0011443347952764446,0.007126683898141611,0.002845978664438276,0.0035450005880041705,0.001915806487604871,0.012592735739207595,0.0007484043027421315,0.0,0.0007044451144840144,0.0020864642864695743,0.0,0.022674003921026576,0.015097960989975281,0.14222196684294558,0.027777105496363707,0.23453688266706366
0.04416101746026154,0.1708855709436848,0.018269097832384396,0.11991283189407809,0.0707560013275121,0.009276835697434363,0.03089607896300981,0.01866576221554832,0.01907201503325794,0.022648544426363444,0.0014836472946167503,0.006849326238001374,0.0027649200895418983,0.003970197467274518,0.0018880268113256927,0.013219043337837225,0.0006701456242575008,0.0,0.0006518281911360323,0.0020229265673317627,0.0,0.023181178115192314,0.01565051796563826,0.1418357962752725,0.0276215724834094,0.23364711774563
0.042999940553222434,0.17107226368559914,0.01909781452914928,0.12131778672775428,0.07069244400356937,0.008860444029301001,0.031960158600977714,0.01821509533579625,0.019512983386043747,0.02289380774008338,0.0013978759709793386,0.007067629711659258,0.003132353091392796,0.0037211732987700356,0.0018695281505998324,0.013540532128906727,0.0008272684793384314,0.0,0.0008003757625597092,0.001926528894875235,0.0,0.02273265275530919,0.0152349054548702,0.1403761998855647,0.02733134993822906,0.23341888788544893
0.04362060239457146,0.17092442516324244,0.018443004864815486,0.12296860527069005,0.06982226173336306,0.009086042959021549,0.03132155444848021,0.018363791983451238,0.019167509366212435,0.022727269883539816,0.0011253510376779139,0.007086671100309074,0.003042985207046059,0.0038543863441776135,0.0021233340826560198,0.012617651071675636,0.0007507210673982483,0.0,0.0008037338781191692,0.0020045601851544333,0.0,0.02275213087078804,0.014818684964290438,0.14230224312477363,0.027074723723267385,0.2331977552752787
0.044169046608003804,0.17323056079604643,0.018154206045748092,0.12014783907554445,0.07039182624393213,0.009115314916327133,0.031716438343124945,0.017904341911876016,0.02049526831257659,0.023484047681591985,0.0011736792608511221,0.006706228806589487,0.0030614773439954796,0.004008540369377119,0.00178713141840238,0.012499849367729845,0.0007214685853556184,0.0,0.0008561603497242871,0.0019148435594354186,0.0,0.023328433455762666,0.014744007769971881,0.1391673117406622,0.027650037694445413,0.23357194034292542
0.04312976273665023,0.17440048535040997,0.018595000786977088,0.1191616262862675,0.07105620379768192,0.008537677581225067,0.030495393851481773,0.017772022070972913,0.02098458443781756,0.022192709998017406,0.0013071850318646322,0.006556282874313243,0.0029560738092545306,0.004118078153680292,0.0020576082534191974,0.01236144242156352,0.0007510164200708353,0.0,0.0007640162131740365,0.0017557558483208215,0.0,0.024031789711474898,0.014916153851010628,0.14228549092238932,0.02696078310353727,0.2328528564884253
0.041445286285077765,0.17306024241241633,0.017721116194066203,0.1204605877502696,0.07221083976017487,0.009283144784584618,0.031013019480083403,0.018381110206912705,0.019699265476934524,0.02176195914103382,0.0012422767058933187,0.006738809505308013,0.0033048733049231816,0.0037982603246440733,0.0018182278749609934,0.01334698356816641,0.0006786783352999581,0.0,0.0007146895802021451,0.002058513704674375,0.0,0.023613825442903524,0.014987574678459578,0.14272371478707083,0.02776798702889451,0.2321690136670453
0.04390229685570234,0.17295322909230243,0.019175544361272466,0.11938661848756307,0.07082148379331703,0.00888116193501352,0.031286905947244203,0.018093501140184085,0.01988594963490078,0.022850374047321795,0.0011971549366393548,0.007323084779101273,0.0027750283187887434,0.0036645651461699167,0.001731118333240569,0.01264499186113216,0.0008653814375259104,0.0,0.0008159433074727968,0.001789054656219423,0.0,0.02310440768395929,0.014875062871378136,0.13988323142927447,0.0273338556694906,0.2347600542747857
0.04307848798280925,0.17117167833935118,0.01864959178134077,0.12022997847523571,0.07061021544750831,0.00878369254034422,0.03071795468727828,0.01841585902424417,0.01927408442137445,0.02315046116421795,0.001277164269630517,0.006914986334076401,0.0029144296016770602,0.0037954373285276908,0.0019036362843857933,0.0124950676956546,0.0008941464671759953,0.0,0.0008157257409065356,0.0018193612099209936,0.0,0.023457248344055763,0.015127818888248611,0.14062255419793018,0.027541455393118003,0.2363389643809876
0.04332450786866161,0.17397543542608035,0.018086178907227725,0.1202218027020143,0.07237240681440185,0.008801383113751768,0.03079365969047519,0.01741880743712406,0.021133758290717432,0.023420752719371923,0.0015304931346099865,0.006821098448250622,0.0028296886854146724,0.00370265556168133,0.002076855695253011,0.012194131293140837,0.0007700221715241393,0.0,0.0006101842677401938,0.0018936964793655267,0.0,0.023035812074052964,0.015409170490627446,0.14028099005908443,0.02818837773529685,0.2311081309341318
0.04421781219664102,0.1713125131372319,0.018856161788391414,0.12087196893402448,0.07103192305993021,0.00896695115557267,0.03115159916809273,0.018227093796544934,0.019961291194012933,0.023208631691399625,0.0013204291572142355,0.006669905255582921,0.0029568593198200464,0.003990044738660558,0.0017410203446490042,0.012272754144034491,0.0006003863834770101,0.0,0.0006374079183825452,0.001983007270266972,0.0,0.022652412883277226,0.015300173413475338,0.14201187541261295,0.02823160848323785,0.23182616915346696
0.044618012736239374,0.17178230383427745,0.017854867078990734,0.12033317458453932,0.07086294945719818,0.009237093601482026,0.03131359151511498,0.018410776901009333,0.020053237962633152,0.022954838619687005,0.0013586935165268836,0.006794664026126456,0.0029608108583665813,0.004047599111979178,0.002086737818302037,0.012511315592414068,0.0007216484639995635,0.0,0.0007090765587149028,0.0018247160477404376,0.0,0.022473941958428948,0.015355104526672006,0.13999470239797268,0.02842726153463032,0.2333128812969544
0.045047322589046306,0.17216561474500547,0.01799987701050092,0.12038500542403127,0.07214311931100875,0.008702749343520548,0.030501646363658087,0.018012888882273596,0.02021106438806757,0.022111583318482928,0.0010590976520054537,0.0068876606803396035,0.0029658041203994134,0.003908034872824387,0.0019581737391967716,0.01287096068775139,0.0007599484376137401,0.0,0.0006663085990671612,0.002173299312972803,0.0,0.023180013942571437,0.015019146953150686,0.14026645585799585,0.027338546777914596,0.23366567699060128
0.04368479177669475,0.17487577313741604,0.018629512304974304,0.12016776867829455,0.0714473708732897,0.008903060873149465,0.031539768346553566,0.018141620171847832,0.019618750288574675,0.021204040243679233,0.001318973320032783,0.006844718592979633,0.00283783725476646,0.003980654231382645,0.0020173784150785165,0.012807585622587733,0.0006564846068980911,0.0,0.0006723881815796507,0.0017481128856335945,0.0,0.023347745296909247,0.014702821827126284,0.13921113764218854,0.02834830933535063,0.23329339609301214
0.0421423023427981,0.17249628256969035,0.018732509964979903,0.1220304889465161,0.07118083893700695,0.009128434150106852,0.03057328364841802,0.018761776004021163,0.020209737066694815,0.022489005247050272,0.0012094042680570185,0.006493591381645944,0.0028860751856472785,0.003936926711388887,0.0019253582954794298,0.013267586543232512,0.000735390984536226,0.0,0.0006599479010227172,0.002069500105180494,0.0,0.02266552270874777,0.015303488758093241,0.14094830412371423,0.027760620929703727,0.232393623226268
0.04294396287635511,0.170447143365988,0.018671497383474518,0.12165301637262962,0.07118882684937296,0.00937046040056148,0.031709374885902496,0.01792791630882711,0.020124953892845562,0.022612553809760575,0.0013101554113407906,0.007072337036545119,0.0031038744267616347,0.004140933452678083,0.001837685350819187,0.013061818617034936,0.000568419325957759,0.0,0.0007659605641450497,0.0021034075514955617,0.0,0.023918856802521656,0.014694643974002806,0.14223760824453618,0.02552490818647003,0.23300968490997379
0.04496394349526577,0.17022233558490388,0.018895923792247186,0.11968770836994766,0.07044094032166091,0.008911819637361188,0.031260156862698216,0.018248703327593947,0.02044026532856353,0.022422491009147387,0.001253222439680404,0.006945762928794383,0.003044543166251832,0.003945292436333119,0.002172591429464062,0.012945989348140613,0.0007090838915755413,0.0,0.0006543778996487534,0.0020601285576973645,0.0,0.023409418307620354,0.015675597503138742,0.1385049802672942,0.028176069948940386,0.23500865414603062
0.043070505665750686,0.17088097791303825,0.01813002618177538,0.1229389947254658,0.07083932291152281,0.00892215822264553,0.031444470656837434,0.018192262723562478,0.020840022688192898,0.02204037861458539,0.001130998549849341,0.0069595073065684574,0.002964876996428023,0.0038432596636332286,0.0017985489273733466,0.012553256317717157,0.0007787097275466082,0.0,0.0009287932699192393,0.0019056739299457216,0.0,0.023173040044280387,0.01479990344343371,0.14376378167737083,0.026831288289834387,0.23126924155272297
0.044050950603384584,0.17332762314530842,0.017794252075800106,0.12115845069534245,0.06979081234647329,0.008932749717086571,0.030864458621171598,0.018266504968434762,0.019915381434159406,0.02300347335976318,0.0014940114350010785,0.006850616212863714,0.0029286048636409053,0.003711496824250971,0.001876642022661322,0.012223852203847958,0.0007044734246364031,0.0,0.0007930291386963984,0.002341589930713412,0.0,0.02226567480365248,0.014724333686771143,0.14181998105214993,0.027111605831177766,0.23404943160301217
0.042923607461485914,0.17207284805779402,0.01832467491016788,0.12067340741947355,0.0718699636328485,0.008398238565150764,0.030026163316391123,0.018237278047868632,0.019743379392877583,0.02228482777791161,0.0011023778563037572,0.00727841040859304,0.0027571176270807405,0.003784152571588366,0.0019407142092014314,0.013620387579023067,0.0007474578702621404,0.0,0.0007494650236971615,0.0019161797702237694,0.0,0.02358141863502879,0.015280014764480983,0.13998591559452978,0.028836451278625448,0.233865548229392
0.04277063641967889,0.1719989550358231,0.01780794168412502,0.11906995567878771,0.07068425307399243,0.009223926350664984,0.031133162921902203,0.01838975190038632,0.019401791583572827,0.022746853265169124,0.0014684401999981514,0.007025706156323997,0.003103244907344332,0.0037566856545623245,0.001670980289127866,0.012659420643718075,0.0008386518006767638,0.0,0.0005747621470117724,0.0017272637835217554,0.0,0.023753108585402968,0.01515144094694835,0.14385952702756385,0.027914103054549787,0.23326943688914734
