Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is Reference,Is Incorporates,Is Blocker,Is Container,Is dependent,Is Supercedes,Is Regression,Is Cloners,Is Required,Is Problem/Incident,Is Dependent,Is Child-Issue,Is Blocked,Is Completes,Is Parent Feature,Is Dependency,Is Issue split,Is Testing,Has Config Files,Has Source Code,Config Lines Deleted,CI Latency
0.051279225575194834,0.21962610310048497,0.02170730567225749,0.15438160862020142,0.03833985460904982,0.035955591942471506,0.01100168466425579,0.017561257887696167,0.0034311936166485984,0.02333446085480787,0.004121247192845371,0.02314310095313257,0.0039103434354389325,0.014105803021842634,0.006085355477159544,0.0012649758040075294,0.0017289419799456096,0.0017188718006160696,0.0007758561374215596,0.0,0.0,0.0,0.0,0.02339267267333956,0.029075941033730533,0.032243591304623224,0.2818150126428285
0.051164023941824135,0.2147989423854432,0.02207277358309877,0.15289438534241379,0.039203121310313296,0.03677940884519655,0.01040528022541698,0.017519557403524184,0.0033229132645946277,0.023671869207987452,0.004157723917499531,0.023376989817085157,0.0037144344108642887,0.013984176642085736,0.006541921535042008,0.0011769912514760328,0.0017418230094864435,0.0016988870282014941,0.0008030030559581161,0.0,0.0,0.0,0.0,0.024236127592143157,0.02924149124453776,0.034977060306095105,0.28251709467971226
0.051330985354846405,0.2177864051693857,0.021171443014577147,0.15416122388383383,0.04008102194463152,0.03667864490439687,0.01093505075653554,0.01701996393079923,0.0031872646767080737,0.023563303228115944,0.004631797397494131,0.022701375044736315,0.0036018779351855964,0.014228566646988235,0.006114804815821663,0.0015069326626473577,0.0018687026860530666,0.0018615699063575565,0.0007004493982013753,0.0,0.0,0.0,0.0,0.024072676323767778,0.02892308795323343,0.034331483838079185,0.27954136852760414
0.050654187551042416,0.21716785992617899,0.021632675537938025,0.15597041473054665,0.038352532389002436,0.03630785356504001,0.010589859302554653,0.017642826665957186,0.003428680736723728,0.02248291706765585,0.004239363317529543,0.02332835677410656,0.003760713658006211,0.014099023794470839,0.005970899757427458,0.001299350077822873,0.0019511625482190955,0.0017629880811075138,0.0005719855652544952,0.0,0.0,0.0,0.0,0.02346506471686634,0.02948208015265736,0.03444937333913775,0.2813898307447541
0.05235208623391289,0.21724960457926173,0.022088532640486568,0.15077085274887977,0.03829069184468656,0.03708337229133229,0.010223543620710826,0.018100766946909576,0.0033230517470759615,0.023967127160706012,0.004011902572306268,0.022288095933302436,0.0034551451465431827,0.014735590726249762,0.006084664256054493,0.00123368174803901,0.0017948027444341281,0.0015248191203055634,0.0011272499063300085,0.0,0.0,0.0,0.0,0.023889932659818695,0.029987341947850105,0.03305961946564871,0.28335752395915553
0.05028229540407597,0.21599302380853555,0.021539434554028576,0.1543947573293225,0.038765142210035665,0.03777958816084162,0.010502583020686173,0.016956784528609076,0.0036762270483179905,0.023433363975907864,0.004416752679126273,0.0227560288084473,0.0038315061174722803,0.0143298464286731,0.0064646291593287815,0.001170804816290678,0.002041577596284809,0.0019720105659292116,0.0007163405971816158,0.0,0.0,0.0,0.0,0.024074207894933208,0.02810786168540389,0.033725410808959945,0.283069822801608
0.05129030670646848,0.2173645985537668,0.02117733551451489,0.15665890993758702,0.03823581896159082,0.036148051330897005,0.01115707518166949,0.017604328917706292,0.003787693901667009,0.023521980820285372,0.00453845874731571,0.023878653862665983,0.00365801245653209,0.014068734660745614,0.006353714762772985,0.001187889507887685,0.0018766847281958456,0.0017021941877525773,0.000753880961912508,0.0,0.0,0.0,0.0,0.024321484620287718,0.02798552958908443,0.033494531936160296,0.27923413015253346
0.04956472606004727,0.21812767512076273,0.022127115717633646,0.1539420612903602,0.03917775056923405,0.036268930038249665,0.010841174031606938,0.01738298321431208,0.003496534650705101,0.024765531408751075,0.004045374159903891,0.023173984932806542,0.0038315567258927416,0.013803321248017923,0.005866642864075184,0.0012551700036470617,0.0017786855197306935,0.001655225582636859,0.0009761494685397547,0.0,0.0,0.0,0.0,0.024418062874950307,0.029180620023871073,0.03404526415525594,0.2802754603390093
0.051056212384025836,0.21666402005713098,0.02168320935550245,0.15562405364413598,0.03855172677421037,0.036981805649633034,0.010318766457371323,0.0171368553312686,0.003813389794654233,0.023774265634619703,0.004562805205819498,0.024119706286040786,0.0032381504758424657,0.014268929437622693,0.006116438990550298,0.001190849030407661,0.001939862223927464,0.0017164087648183716,0.0007707457894423213,0.0,0.0,0.0,0.0,0.02335659022922477,0.029198442676375457,0.03325575379569284,0.28066101201168286
0.048615410977222114,0.21856028810280584,0.020970534737895796,0.15515025800064877,0.03951357898255057,0.03821102402224478,0.010699525601028539,0.017471337730906155,0.003757899014294616,0.023528936960835634,0.00447770764963236,0.023394009161215045,0.003931968591195441,0.013718135712045932,0.006233614745003239,0.0012708943610079328,0.00198366491746844,0.0016084690095864579,0.0008126074229435115,0.0,0.0,0.0,0.0,0.024411450487303716,0.029109246975470092,0.03378280210218717,0.2787866347345079
0.05134330599800343,0.21843455236084686,0.02162948253633554,0.15407681250964833,0.039582622566785096,0.03599294807667889,0.010777603938531246,0.017359244745934154,0.003530697252157719,0.022974991655135654,0.004270058087831354,0.022952267334685514,0.0037269540129183333,0.014406068061989583,0.006240428871155745,0.0012556583973579844,0.0018879754577634925,0.001758101271698231,0.0009396311387984111,0.0,0.0,0.0,0.0,0.02334459414168471,0.02878188261463526,0.0338988444432564,0.280835274526168
0.051678711722269254,0.21602674194986435,0.022228991065520877,0.15596580007360142,0.038675973161303265,0.03566431216463667,0.010873946117149095,0.016555387487986496,0.0036388931424813685,0.024065675293313264,0.004385036873402215,0.022836127580677296,0.0034932103135639583,0.01412508057882197,0.0063826911366703775,0.0012766464718665317,0.0016997752648742752,0.0016757092570559196,0.0006643817179801257,0.0,0.0,0.0,0.0,0.022911950150471858,0.02922002420952114,0.03396595186524947,0.2819889824017189
0.05035939489374512,0.21759130667230106,0.02204063093107437,0.15446041347128164,0.03852970070618718,0.03617022606920919,0.010931050580870539,0.018090148868673956,0.004040434896568973,0.023985016779146856,0.004563185497289792,0.02306955232849591,0.003747923672623568,0.013758065244901765,0.006472199654329339,0.0012922924048971022,0.0018518248124764548,0.0017283819536174356,0.0008748154192307553,0.0,0.0,0.0,0.0,0.023545278732893686,0.02916127051306878,0.032858132116315955,0.2808787537808005
0.05233432786522513,0.2176244131800253,0.021793506953494742,0.15520314307256947,0.03874500703280709,0.03740402655199066,0.010506880607344591,0.017232333302173115,0.0033972645365966296,0.022989878937943416,0.004279194032883833,0.02213333655033364,0.003591271177318069,0.014690519963917546,0.00619530702986028,0.001219873917455107,0.0020023836293443556,0.0017209857902908666,0.0007467681635758742,0.0,0.0,0.0,0.0,0.023503427613211163,0.029090805774803486,0.03372291799095561,0.27987242632588005
0.05120007027169578,0.21534868587442718,0.021643685021393567,0.15593360597839492,0.03816457489802645,0.03695746688539349,0.01048342248430233,0.017679693813598456,0.0032811898747413916,0.02432082124225355,0.004190211208545367,0.02355403524916861,0.0037259458710851767,0.014262696479690107,0.006317412860883766,0.0010989325318589485,0.0020917218560734764,0.001628863356285673,0.0007053447815934313,0.0,0.0,0.0,0.0,0.02396732324113288,0.029336893773725482,0.0333958922139556,0.28071151023177443
0.0510438463504817,0.21680746195470624,0.021617822629508402,0.1543133528668842,0.03941952055040064,0.036923325381301324,0.009954694104585927,0.017607170461517337,0.003587963549051816,0.023226401946114646,0.0036787362408855578,0.023731148515520432,0.0037709902676142785,0.01349940306025837,0.006471795891646781,0.0011757993599033397,0.001505724433642846,0.001729380649612678,0.0005957765679242624,0.0,0.0,0.0,0.0,0.024105101932004193,0.02953614863842589,0.03486412683229712,0.280834307815712
0.051132913388480396,0.21657980091866186,0.022133958510211334,0.1560891634656194,0.03880971676363229,0.03581178215904707,0.010611529691450145,0.017420599324906062,0.0035723564917926596,0.023866898667285166,0.004528411446799938,0.02279819477782779,0.0037097015061560317,0.014314323476739116,0.006433458930493357,0.0012026621209071959,0.0014681073326085483,0.0017402153908855228,0.000806856985117909,0.0,0.0,0.0,0.0,0.02414045101281058,0.02924561664081356,0.03320550518396486,0.2803777758137892
0.051885638284586325,0.21677238007041183,0.021586109438171838,0.15356337909817902,0.03965156347990943,0.03665895229510777,0.010685696257020334,0.01753899934569373,0.003712065998768521,0.023613741499591407,0.004284405065495344,0.023375380749645062,0.00369526978585885,0.01405327579574452,0.006288529374254349,0.001377509111734019,0.0019954377659368487,0.0016898049438638003,0.0007497621644135329,0.0,0.0,0.0,0.0,0.02323312819524797,0.02866285674866615,0.034043859499967154,0.28088225503173225
0.05013168596012437,0.2172737426311225,0.021511513747616912,0.15747779681461083,0.03906404301111289,0.03620123513630743,0.010224116636996825,0.017598374628056808,0.003687008426132488,0.024158500458407346,0.004421354308003724,0.022797812060972127,0.0035040007531696496,0.014023718311476651,0.006706898440664471,0.0014418192201418809,0.0020387782936743684,0.0019451020116065597,0.0006059294264606674,0.0,0.0,0.0,0.0,0.024196661795122684,0.02928569463370053,0.03195739022619952,0.2797468230683188
0.05106748368328281,0.21508592319227476,0.021287080514848337,0.1561987901465555,0.040254704452280604,0.03718315568682813,0.010356076464251442,0.017018027312015422,0.003590224169179879,0.023779856435119966,0.0038275998001082363,0.02327208215300275,0.0038474044421151605,0.013975686462288226,0.006421912609259739,0.0012540335485395028,0.0020733750329164817,0.0016669503756201823,0.0008730834260713466,0.0,0.0,0.0,0.0,0.023844390391514328,0.02903027611385266,0.0334106597034236,0.2806812238846509
0.051055791514836225,0.21503005262172983,0.02107514830446177,0.15313343753257652,0.03935804568722101,0.036511967436712214,0.010353513774154522,0.017786824323656497,0.003632388263917748,0.023870508630136383,0.00397657299831895,0.023650384946113837,0.0038768095920573933,0.014560690839322713,0.006282538179203859,0.0011528687462356358,0.002145687273307402,0.0015688215173527843,0.0008980944565360526,0.0,0.0,0.0,0.0,0.023491111882830283,0.0290356530286855,0.03380070352850712,0.2837523849221258
0.052389891519130274,0.21938289767462948,0.020687895789681644,0.15483513531943646,0.03727928429422839,0.03596766981748188,0.010755627237602965,0.01699590319984138,0.0038324694387657744,0.02403485094490127,0.0043124855075887935,0.023126516372248773,0.0034184664033777208,0.014508426232535215,0.006277316556295029,0.00125924592555098,0.0017922737184158488,0.0017170502977082215,0.0008473483800367132,0.0,0.0,0.0,0.0,0.02428488852339699,0.028347525352229314,0.033004253630526434,0.2809425778643905
0.053956254021815045,0.21934347837349666,0.021256702105754206,0.1524231521653469,0.03936736836536029,0.03676629262592902,0.010176010494251656,0.017451677748658117,0.003831358616969826,0.02332263772675234,0.004658847921141955,0.022213686514462885,0.003700729727333287,0.014433781458223546,0.0059812005969081105,0.0013589621232044176,0.0017617218656439128,0.0016439985640243552,0.0007729457013112304,0.0,0.0,0.0,0.0,0.02380238128386654,0.028640988758765067,0.03386876282143153,0.2792670604193492
0.050184387764826456,0.21627908227855702,0.02120409885487303,0.15374713728023143,0.03933637501800529,0.03707481078657481,0.010637735696853168,0.016668449346004446,0.003264254893127772,0.023863142725962704,0.004665043721463282,0.022849819476418284,0.004037070083637093,0.014472039803246295,0.006599368511040144,0.001238925417976063,0.0018928001663829138,0.0017346910449492347,0.0008513007448574129,0.0,0.0,0.0,0.0,0.023621715267725277,0.02904579949690584,0.03446708393046569,0.2822648676899163
0.05019440038162785,0.2190656047076919,0.02199237344286004,0.15376218048448598,0.03833374748649138,0.03717493086339756,0.010087469015908323,0.01719533334528976,0.003867023564893328,0.023731396120960927,0.004757479342345791,0.023384558400760026,0.003934717856170599,0.014112415433421186,0.006071504052806918,0.0012239044239399327,0.0017190222659252206,0.0016211163997396313,0.00078403733852029,0.0,0.0,0.0,0.0,0.02354924896474094,0.02884267722959972,0.03226018815035027,0.28233467072807245
0.05084951698350372,0.21836042733897987,0.022490247615316462,0.15382103938241945,0.03987303504622336,0.03739252048202933,0.01095809268558682,0.017296021527774152,0.003215955153783085,0.02336212878072317,0.0043965747785669005,0.02349624567869786,0.0038489849122669553,0.013834375729658446,0.006169233781417673,0.0012677502507816277,0.0016702305630969256,0.001605317145054689,0.0009443165365988886,0.0,0.0,0.0,0.0,0.02339673231249231,0.028538820683296266,0.03413976573853229,0.27907266689319976
0.04911100422561293,0.21794650560410478,0.02142605108144493,0.15392125732493112,0.0387935568873655,0.03684471912127606,0.010458620926445455,0.017751568603306875,0.004029840049938577,0.023001054648268682,0.004792718776873461,0.023119203613773814,0.003930423062493689,0.014224258206687596,0.006299009647307828,0.00136867128475886,0.002028772636372247,0.001689551665595013,0.0008436812432094886,0.0,0.0,0.0,0.0,0.02367361816254485,0.027746677685317845,0.03362004868808245,0.283379186854288
0.05160818442797632,0.21832104759263352,0.021764852846395864,0.153236883622943,0.0392334466013173,0.03629287458488218,0.010478377561032677,0.01750547162709224,0.0037468794860345015,0.023008234754002575,0.004780181049344513,0.023620703032979314,0.003519874229695956,0.013902574349355745,0.006327241617867874,0.0010996094099583445,0.0015261950808478377,0.0016735008167409692,0.0007312744276222344,0.0,0.0,0.0,0.0,0.023029554835313725,0.02924489360851546,0.033872438909394134,0.28147570552805373
0.05018944685928939,0.21555666195410722,0.02186276547372298,0.15714882711560949,0.03904657016137565,0.035293724169930395,0.010358354839381308,0.017614102214018067,0.0037306992912738814,0.0245851519354343,0.003659649813145479,0.022945505283767854,0.0035553156228203308,0.013900929013638144,0.006364751217710282,0.001247512367590008,0.0019058547994440726,0.001581718223771985,0.0006492274554906437,0.0,0.0,0.0,0.0,0.023718942167980855,0.028651481124701218,0.033372550507518174,0.2830602583882783
0.052177352733414416,0.21719383531517536,0.020989610024814247,0.1559194671646303,0.03936540238895121,0.03676466629738505,0.010012327931435184,0.01728150386322815,0.0033370476470200444,0.025094200881648605,0.0037866797605849477,0.022957112960899567,0.0036683905294609444,0.014064927969368663,0.0062942883350988,0.0013224117108556126,0.0016879406326485238,0.0018875194806758575,0.0008408311927416512,0.0,0.0,0.0,0.0,0.023524426009889802,0.029205065329029944,0.033285581214991464,0.2793394106260517
0.05085849280738194,0.21721618608763849,0.02108805685528379,0.15393109377301337,0.03959270589843811,0.03671950848416562,0.009990396886239436,0.017779030369058188,0.0036089060217599856,0.02355288014073216,0.004528840151263351,0.023125016078900988,0.003880424819878803,0.014401673004907824,0.006109814296516183,0.0013754199095603928,0.0019937060136172363,0.0015719475739242182,0.0007089576631029249,0.0,0.0,0.0,0.0,0.023496306350303562,0.028450350682524994,0.033769733298106445,0.282250552833682
0.050469418475337126,0.2172341174904245,0.021017392282081642,0.1560202056717108,0.038319124016659815,0.036274810976108636,0.009779928424120584,0.017436941027853536,0.0033708777372961967,0.02321730888645738,0.003974062850398286,0.02261470668819994,0.003710504720731396,0.01378448078360292,0.006542126105573265,0.0011579209447709425,0.0019220578049972893,0.0018049035031935691,0.0009197341750241152,0.0,0.0,0.0,0.0,0.02356712727306222,0.029265126952885773,0.03346633288345742,0.2841307903260527
0.05065725318233681,0.21559159142017204,0.02129739389189647,0.15496571694460956,0.03931552787141824,0.03797009884372022,0.010180175073131497,0.01749522469958425,0.0035469101350936887,0.024236403838842926,0.0048866900286579674,0.023144554490773735,0.0038062018250625733,0.014050049418809624,0.006344331033553176,0.0012710275318766776,0.0016439001654390676,0.0016166356995311847,0.0007619098294872412,0.0,0.0,0.0,0.0,0.02384616677225205,0.029524346689269555,0.03279334561678773,0.28105454499769367
