Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is Incorporates,Is Reference,Is dependent,Is Duplicate,Is Supercedes,Is Cloners,Is Regression,Is Required,Is Dependent,Is Container,Is Child-Issue,Is Problem/Incident,Is Blocked,Is Completes,Is Testing,Is Parent Feature,Is Issue split,Has Config Files,Has Source Code,CI Latency
0.025804224268793176,0.19627664198251993,0.01501076880246075,0.1955640523515136,0.0923908036211167,0.008060843573919488,0.03075724290114812,0.011097046364848616,0.008113295566907151,0.008276564458707336,0.001840276190914604,0.01571382782204392,0.00887801864331229,0.0026234814788997315,0.006338240957621366,0.0018352517247735949,0.005816912406506119,0.0021728406802570487,0.0,0.0,0.0,0.0,0.02554776755221385,0.030455139530210527,0.3074267591213121
0.026232542918595485,0.1971957592509681,0.015034926547578523,0.19668728228751764,0.09214452886620275,0.008250863212347238,0.03136756713603951,0.01180257713998721,0.008096131767992563,0.007587697390873224,0.0024884994035364455,0.015725469523735807,0.008198333931649211,0.0024880701760727998,0.006168015045760327,0.0020757088314413744,0.00563808774088721,0.0023923592921950582,0.0,0.0,0.0,0.0,0.02548473608024346,0.0303240236384942,0.30461681981788186
0.026326925619474667,0.19576344730195214,0.01531778129489228,0.1991941437479444,0.09251770881064131,0.007767449571362403,0.03061738541084501,0.011161306889262628,0.008225878345718219,0.008218628678990075,0.0024559115928884483,0.015840382683430868,0.008631653696169158,0.0024253355652269566,0.0065339845292394045,0.0017843330040690983,0.005816027802445648,0.002190354556102635,0.0,0.0,0.0,0.0,0.024785186959915054,0.03039301633436694,0.3040331576050627
0.026313254367751955,0.1975902079213979,0.01531052131622752,0.1986578354149321,0.09231714721013166,0.007860087563253812,0.03097539117575897,0.011345857491423058,0.007867469358716614,0.007849967704294332,0.0022833558094399035,0.01592652861212653,0.008879125198629583,0.0025893371133526594,0.006635828624953101,0.0019238749199226696,0.005909212232667192,0.0024432583533698683,0.0,0.0,0.0,0.0,0.024766129166276803,0.030318892824575568,0.3022367176207982
0.026342875106642277,0.19704232470350688,0.015509052230235135,0.1965466568594374,0.09371024998289536,0.008285956118832592,0.030191623747736384,0.012392777494962908,0.007897966591955467,0.007783253070062143,0.0022589572549370296,0.014876434996085578,0.008716641893544716,0.00251666770711426,0.006035263920243025,0.0019055777120815646,0.0059404787007754185,0.0021680903595932143,0.0,0.0,0.0,0.0,0.02530638130324401,0.030708558315514962,0.30386421193059976
0.025335705047810936,0.19613229861294953,0.015837465475627956,0.19814083246041858,0.09318856641377435,0.008609192291414162,0.030115810178192915,0.011177852045466204,0.008282251930131702,0.007595160789181371,0.0023385791238680516,0.01581654387514172,0.008476246182647727,0.002439283839279124,0.006223986175465039,0.0018140427328288936,0.006016587927969623,0.0023038284190706458,0.0,0.0,0.0,0.0,0.024350257294559946,0.029956527394114772,0.3058489817900868
0.027060996404380876,0.19488896131639055,0.015555781824056434,0.1982354043310488,0.0916582605948433,0.008205163432863354,0.03102866309179104,0.01146983533428803,0.00794763761041736,0.007722543872097446,0.002347650992878659,0.015366890078826861,0.00842456396812237,0.00237638471333181,0.005794559187869928,0.0017647774523579685,0.005878587958695932,0.002292736841388637,0.0,0.0,0.0,0.0,0.0241531831738381,0.030041161382614923,0.3077862564378976
0.025801733157949536,0.195371582813689,0.01575801825755959,0.19829909304932503,0.0928892592440634,0.0081768786065573,0.030144591982129588,0.01210228221248816,0.008350513044051494,0.007517153554986017,0.002217114229191807,0.015714983504704426,0.008125153387217785,0.002295930603542885,0.00676870202012404,0.0018059790341363572,0.0056701954453284836,0.002256587311517765,0.0,0.0,0.0,0.0,0.02545067996733632,0.030234675979568675,0.3050488925945324
0.025699392647949397,0.19654444205675414,0.016004174918807082,0.20040541033093917,0.09170450424110732,0.008227225114862458,0.03024456559725962,0.01194874465538507,0.007739641484103681,0.007596243310053491,0.00217910099745714,0.015758939203201847,0.009058285543469085,0.0025961607019669005,0.005976607075389126,0.0018157983498319947,0.006003770010797219,0.0021206463730160394,0.0,0.0,0.0,0.0,0.02456505959974718,0.029955189117775272,0.30385609867012675
0.0274610849602282,0.19513678933314266,0.015680732378959665,0.19894306770273634,0.09174722297888382,0.008209263763424155,0.029988334584821762,0.011449552080967304,0.007863394692378992,0.008097223694904126,0.0021567646824188855,0.016269952348474514,0.008456085550025411,0.0025007177229775975,0.006429546270586524,0.0019027182281279535,0.00563405243161936,0.002293219254591317,0.0,0.0,0.0,0.0,0.024656455188747324,0.030697493132297672,0.30442632901968647
0.027338212418096464,0.19742123735683598,0.016074325443589332,0.19729679767431452,0.09393217044425843,0.007979888918233105,0.030569997581316767,0.011387698392801517,0.008021590439912494,0.007519375509781284,0.0024009014630268785,0.015903732631702132,0.008921328236633535,0.00239306013889585,0.006063803145484752,0.0015561788510886445,0.005718101490185609,0.0020939517737339516,0.0,0.0,0.0,0.0,0.024523869696574035,0.030888655319188062,0.30199512307434667
0.026129172163315284,0.19700459355216535,0.015786774946305683,0.19939143782808516,0.09204166970990589,0.007737942840107051,0.030555702658505206,0.011802492382019285,0.007716114765460751,0.008143576166880873,0.0023407521862503925,0.015873347584142793,0.008548938524855536,0.002375500174567061,0.006531820928622858,0.0018764516452063561,0.006043344522194686,0.00222544266491407,0.0,0.0,0.0,0.0,0.024962077519890248,0.029077794853470028,0.30383505238313546
0.027344199154382277,0.1961360307726918,0.01522828239911989,0.20029110808307077,0.09274436587968839,0.007719478615497211,0.03055841516787549,0.011458769829687725,0.0079465051560297,0.007490321943425793,0.0022730116825717918,0.015648368475205694,0.008046713885820294,0.002492929878353783,0.005972137443072835,0.0018606806695088732,0.00581889578849574,0.0022061622349607633,0.0,0.0,0.0,0.0,0.024430279374799573,0.029879556412343033,0.30445378715339855
0.02439428098835874,0.1962085024240714,0.015094052201550667,0.20029165974153407,0.09106143820625923,0.008148857208992584,0.030733502119810397,0.011309126362879073,0.008066439655575224,0.007902113766633505,0.002553851979994597,0.015463197998475512,0.00918477376289396,0.0025275379461490283,0.006237395992438834,0.0016334588868534936,0.0055735041081257375,0.002484258894626198,0.0,0.0,0.0,0.0,0.0255242265851586,0.03048851825015041,0.30511930291946876
0.02580187806625279,0.19423252885360814,0.014820406487311307,0.19713190552977616,0.09249765349758084,0.008532868780696694,0.031073228922840052,0.011538511164642802,0.00837680587793021,0.008144929590304164,0.002462083611511104,0.015580231184297752,0.00834589504941039,0.0024739974602104044,0.006318469832356147,0.0017108480187942427,0.006022631673006756,0.0023870686753567306,0.0,0.0,0.0,0.0,0.025126389883911315,0.030144829153426624,0.3072768386867754
0.026142291300075587,0.1975160746019859,0.015792320170039162,0.19807191115402048,0.0903227173266589,0.00772192614451322,0.030271882428919112,0.011514354949788797,0.008272044998958287,0.007632481828074302,0.0022383177863273722,0.016202713417117598,0.008601724604127883,0.002519777442039669,0.006433590043068621,0.0017366116280260965,0.006486839789964593,0.0021842737760933073,0.0,0.0,0.0,0.0,0.025130615167724378,0.029651523782800004,0.3055560076596767
0.027571706870183482,0.19584881541258442,0.015584688529848872,0.1966551642692038,0.09250270022831017,0.008015535990650805,0.030506121457023812,0.012197983077255017,0.007987565025066298,0.007960481161490004,0.002269120004319505,0.015293687851496655,0.008139053136029863,0.002539028398909031,0.006383591664473549,0.0017856704023936198,0.0057306123279525206,0.0024104466621042266,0.0,0.0,0.0,0.0,0.024243097613604943,0.030169960319159427,0.30620496959794
0.025975188773000514,0.1927941943517965,0.016298690982721367,0.19865098535967857,0.09297027242011131,0.008354395883085926,0.030892992174108985,0.011158834722502255,0.007882695821510886,0.007895102278270769,0.002311145321780444,0.016545122147581894,0.008414176049860719,0.0024375862634163905,0.006318386413387949,0.001843861454225166,0.006071657424297305,0.002171444622400764,0.0,0.0,0.0,0.0,0.02585404629324838,0.030555505750237744,0.3046037154927762
0.026098180730181858,0.19563096029625143,0.01518326351368858,0.20003045056426197,0.0924484232693959,0.007607406404835507,0.031201681162729394,0.01142931956031842,0.008170151893417108,0.007988501765772343,0.0023604447178338767,0.015551000930927072,0.008197143504407457,0.002120291092860262,0.006428615570462527,0.0019001043910435386,0.005674056758884994,0.002207520724775293,0.0,0.0,0.0,0.0,0.024550377373723863,0.030049692336629696,0.30517241343759893
0.025152094644794225,0.198373130377359,0.016264046724185074,0.199017425396073,0.09064131924646608,0.007865635551897277,0.030143296532900727,0.011166154389135277,0.007705951509521661,0.007816011608726867,0.002258881732140239,0.016088809384169348,0.008517602793568535,0.0026339380400269502,0.005896398618893025,0.0017435828328219935,0.005766731576667716,0.0023187783471849788,0.0,0.0,0.0,0.0,0.024983565049869323,0.029159038410902487,0.3064876072326962
0.02590241767297049,0.19448919351815927,0.015480727778392555,0.19624313599338591,0.09134080698515731,0.007744448616973166,0.030481043313975064,0.01193644932603859,0.008027815752569644,0.008119681945705098,0.002395965501951806,0.014955696862461352,0.008460886088819916,0.002465848279052355,0.006374531292727267,0.0017623938398977205,0.005899593466054899,0.002245183123463685,0.0,0.0,0.0,0.0,0.02516876120004958,0.03036439014451276,0.31014102929768167
0.027524673816774602,0.1977565393795726,0.015288854068561342,0.2007341723927852,0.08995771500447107,0.008391713379187548,0.03079354431804663,0.011168988675681774,0.007991874574743563,0.007915377238373409,0.00220895477118306,0.01612898845039621,0.008584122859955304,0.00237919109566178,0.006002683770847455,0.0017199597706094093,0.005929038411396838,0.002177493628134244,0.0,0.0,0.0,0.0,0.024800608949889388,0.030281852028995915,0.30226365341473266
0.026015453067062683,0.1967552567522185,0.015359465894049778,0.19568554602352956,0.09182910906986724,0.007859763931467553,0.030779854070087383,0.01145648625933433,0.00784139345315296,0.008144601483077728,0.0022373377812785426,0.01521735963240299,0.008122665338051824,0.00266366196260873,0.006274847124957375,0.001937024321802154,0.005839219358887622,0.002214002009239044,0.0,0.0,0.0,0.0,0.025862893057112684,0.03048917117226747,0.30741488823754387
0.025258826307727057,0.19500447533965296,0.015257663656845156,0.1975546971290505,0.09322152701712724,0.007938426655443278,0.030661033375100406,0.01130203418779611,0.008245613279016831,0.0077121813165582755,0.0024581257889440414,0.015087502395906355,0.008401498032129837,0.0025356388678954107,0.006528958704076646,0.0016686747032595868,0.005749272140927934,0.0021068013330198055,0.0,0.0,0.0,0.0,0.025816583045874326,0.030220947784900677,0.30726951893874754
0.02675216977143094,0.1965842105692442,0.015436944935354954,0.19926627350213516,0.09151095158905441,0.007967414127704549,0.030989828373225937,0.011007108796781283,0.008025879855095454,0.007286319712843409,0.002080103776613937,0.015855383977125676,0.008706284306587878,0.002587523479020067,0.006461666901117801,0.0017384631461482448,0.005703932118822324,0.0023048219722033086,0.0,0.0,0.0,0.0,0.025562414998314444,0.03032373089829209,0.303848573192884
0.02694941552507844,0.19479744107010216,0.014539931907118192,0.2007007828064526,0.09342180316162685,0.008357534347104246,0.030264471555262608,0.011359610294826173,0.008258265401830655,0.007886260039908163,0.002153816954410674,0.01558050590966927,0.008918767444362964,0.0025964482157561823,0.006672772160603521,0.0020341645789141716,0.005947263992894125,0.0023168629405821432,0.0,0.0,0.0,0.0,0.024503088550706598,0.029842474506233025,0.30289831863655736
0.026366802632328868,0.19572479094716458,0.015497686858008845,0.2001295346334691,0.09185287945448353,0.00782851074943401,0.03005702107397512,0.011502907469914319,0.008540053428637414,0.007584528956921246,0.0022287128918678993,0.01603426394416012,0.008285629949738822,0.002337994356202219,0.005836361664139232,0.0019251746995325718,0.005814170951538645,0.0020806841934938513,0.0,0.0,0.0,0.0,0.025243521241506462,0.030306294807989343,0.30482247509549387
0.026021568657733612,0.19691004534756837,0.015650134871937883,0.1989649625338922,0.09344005307396547,0.007817492955883978,0.03121749527767397,0.011834988744251866,0.008042848861008364,0.0074301983255603415,0.0025460268696179114,0.014906176619205952,0.00842139481402051,0.002468595944918124,0.006442059189456703,0.0020213785019285264,0.006068014279715768,0.0022586005503619894,0.0,0.0,0.0,0.0,0.024818165302897273,0.030085951953826212,0.30263384732457493
0.02672064670097658,0.1981095570046027,0.014946437957677864,0.19700199505047708,0.09158919628038235,0.0075571071037364365,0.030366464323247223,0.010891333227408383,0.008539510507144825,0.007794385787530725,0.0025084716321185337,0.01572171070668805,0.008937497645478038,0.0025283161247194553,0.006257125347557839,0.0018651904785823461,0.006038856083673734,0.0020867356224953974,0.0,0.0,0.0,0.0,0.024792158052681215,0.029943552722703888,0.3058037516401173
0.02697739100254649,0.19672749085516703,0.014496052265262576,0.20053183980891198,0.09231361725794636,0.008169978931255862,0.030813811646936907,0.011534835954568666,0.008099544935311702,0.008297406945312669,0.0022274114222186015,0.014991301143283939,0.008711673123667099,0.002356582223273407,0.006134659595682282,0.0016392120340082733,0.005630816567427135,0.002032560738043048,0.0,0.0,0.0,0.0,0.025060142439864923,0.0305028067847824,0.30275086432452875
0.025882708659677615,0.19795180028073195,0.015261838219898235,0.19949569121594923,0.09164344537648483,0.00825192672223357,0.03179566794770004,0.011178110060495638,0.00789104582949944,0.007661426271824342,0.002335947532147381,0.015781093866391264,0.008444778669362477,0.0025943084950579786,0.006583620123972639,0.001975346217108479,0.005966157514213448,0.0022450342386136812,0.0,0.0,0.0,0.0,0.02424700961442261,0.030707251507189958,0.3021057916370251
0.026102871899983348,0.19757593226552078,0.01620637043421355,0.1984268706364326,0.09094461792283445,0.008121498510584623,0.031217246617752725,0.011200840322549158,0.008090979978699408,0.007723713090119292,0.002351138073621197,0.01528669993374537,0.008457228857883586,0.0022653272423936014,0.0062213381504320885,0.0017841327281993336,0.005724954498013349,0.0024195581252917475,0.0,0.0,0.0,0.0,0.024864246596773214,0.030398441145713207,0.30461599296924335
0.02589936810919267,0.19841455287592544,0.015400729615237831,0.1955170727059891,0.09344392811454363,0.00800149660071178,0.030934002939451043,0.011392191799770541,0.008178406674383368,0.007948188868222008,0.00225443714432554,0.015955455436385664,0.00833098764366691,0.002468736076490321,0.0062552289153503735,0.0018396815821539107,0.005532231569432534,0.002207226427332608,0.0,0.0,0.0,0.0,0.025069563476310276,0.030832242131242544,0.3041242712938819
0.026216648985199393,0.1962217579824954,0.01503918234417644,0.19903581815265042,0.09285036212498912,0.008214742247345095,0.030662435368925222,0.010727046098840209,0.007516316302003154,0.0081402764821541,0.002294554807968506,0.015932432103472137,0.008897313215967559,0.0025804299903786783,0.005862100599808603,0.0018642049773107887,0.005717896635258401,0.002333560139350957,0.0,0.0,0.0,0.0,0.02571123671343703,0.030332040731866516,0.30384964399640235
0.02647636654494475,0.20073787946965022,0.015670886342240342,0.1946459269547763,0.09192891094645891,0.007884131309776941,0.031146289630359973,0.011636225285020388,0.008331272925536194,0.007951246877382254,0.0021007303758654875,0.015219358123363233,0.00861875458703166,0.002573793636659533,0.006233717645405963,0.0017836468622895105,0.005720089603629729,0.002256281236364833,0.0,0.0,0.0,0.0,0.02477799954131265,0.03028004478333482,0.3040264473185964
0.026183583967048833,0.19326805193655913,0.016099257680554167,0.1979753195755305,0.09091855944759038,0.008412922574404208,0.03056135508308479,0.011120749893177575,0.008005868824550375,0.008052133943980305,0.0021287693271800643,0.01536662808362187,0.008753360515299059,0.0022804275718130503,0.006183991991017848,0.001820992376294623,0.005589637478836878,0.0023109192180772943,0.0,0.0,0.0,0.0,0.02540051095597476,0.030072656910563978,0.3094943026448403
0.026368899546169132,0.1977612256460446,0.015244885817111548,0.19685374775080278,0.09180984774059045,0.00818857859686458,0.03103333360818737,0.011286446849339549,0.008701743663900148,0.008276514741359655,0.0024834178131004996,0.015103783369905569,0.008252062396556742,0.002459249959464733,0.005911198966917119,0.0019782831628114865,0.005704472075562099,0.0021636921391569876,0.0,0.0,0.0,0.0,0.024932819331579755,0.03025003593982118,0.30523576088475396
0.02627516933418652,0.19615729710604263,0.015644161850261115,0.19514402666709324,0.0925019041553295,0.007701218413067527,0.030775072577665007,0.011856882139472887,0.008080585113553194,0.008042326702041903,0.0025361808868695074,0.016059468241725022,0.008486989442710263,0.0024966914582020107,0.0060025867698082335,0.0018136744151682975,0.005953905586621244,0.00241838495876123,0.0,0.0,0.0,0.0,0.024755344264471794,0.031827260717158586,0.3054708691997904
0.026121837843749253,0.1973869241761681,0.015519005216674708,0.19907634750974454,0.09257933840315799,0.007801397386114744,0.030954852831889833,0.011428018539935702,0.008071304586584187,0.007728551507821852,0.0018880985289131797,0.016196795185785547,0.00859811310981512,0.002313190710857587,0.005926830727262798,0.0017535375364980468,0.005460290927816517,0.0020634139519734437,0.0,0.0,0.0,0.0,0.02499444649032588,0.03011322781482767,0.3040244770140833
0.026504500287089984,0.197149876784057,0.015985116297676443,0.2007221107810239,0.09265010390075744,0.008201260234567678,0.03099820025549546,0.011566784486793335,0.008438502009514756,0.007355531708911569,0.0024092246727519377,0.01565490019992967,0.008613255313559326,0.002733863657590338,0.005969678337105983,0.0015016114702097133,0.005453051019141331,0.002147233405395624,0.0,0.0,0.0,0.0,0.02407823120441186,0.02958628126072273,0.302280682713294
0.026223132190864917,0.19779690293143337,0.015007823363755992,0.1970725259408312,0.09121288481927488,0.008419135596532632,0.030982665805320803,0.01200430055398563,0.008134488095611831,0.007785763137571409,0.0022234369756961186,0.01621216466742178,0.008122575959852324,0.002423680660531281,0.006106680339701827,0.0017087676117521753,0.005660369199662509,0.0020851297835102374,0.0,0.0,0.0,0.0,0.024546230101145254,0.03088587779332292,0.305385464472221
0.02670705266694351,0.19545711347078945,0.015484229053458082,0.1973654501179912,0.0917744219375646,0.008390473584016176,0.03127599393249568,0.011991468035711782,0.008285137253359609,0.008094728222400427,0.0023386613146940366,0.015601718729159397,0.008100948915364156,0.002419925143386273,0.005998540350263225,0.0018484868006836315,0.006045957152385493,0.002135550400534675,0.0,0.0,0.0,0.0,0.024581345779465406,0.030070700241338143,0.3060320968979951
0.02678873545942468,0.1979534824012848,0.015095999139596725,0.19921431844785148,0.09158607245390481,0.00753063680911957,0.030916000041581425,0.010817153340302093,0.008262426845452354,0.00786252329722022,0.0020809792750469446,0.015140318348342558,0.008568701152217533,0.0024322774742100055,0.005897245227739946,0.0018908924700469878,0.005466742804204165,0.0022042277578811025,0.0,0.0,0.0,0.0,0.024211200897414537,0.030002136922359212,0.3060779294347988
0.026416850171479163,0.1965292273658387,0.015690606618012942,0.19723718515339989,0.09174919894654956,0.00803391705397118,0.030631418437542173,0.011409455019530465,0.008454970856294009,0.007430780857297478,0.0022537058502229376,0.016081959188268328,0.008586258280719525,0.0026129582805646317,0.006297067648207882,0.0020024838884009446,0.005840713364415667,0.0022233293998362527,0.0,0.0,0.0,0.0,0.024853821450957964,0.03046825718559027,0.30519583498290004
0.028100489309371972,0.1960599167745467,0.01521381133359723,0.19842457848996747,0.0913646004725333,0.008333025076550009,0.030872927472761397,0.012021843451006885,0.008160855973567405,0.007935188605075224,0.0024428181938668534,0.01615593866553329,0.008651848144169144,0.002302887023556136,0.006114366793827884,0.0017368450734601333,0.005415686336192297,0.0021825431781030144,0.0,0.0,0.0,0.0,0.02507812152192181,0.029727148339250376,0.30370455977114147
0.02638956895434736,0.19778635564832464,0.015305590078112451,0.19795588772733583,0.09136389352231,0.008450883863201123,0.030724837359135608,0.011536627346264722,0.008606873536469693,0.007922367439063894,0.002462234504621762,0.015232150645407777,0.00845910447743733,0.002495159350388571,0.006024760812032879,0.0018528717638244703,0.0056720150199815345,0.0021613020692791735,0.0,0.0,0.0,0.0,0.024706428734227612,0.030449178733352157,0.30444190841488145
0.026568035389676198,0.19702822692501445,0.015162647814958083,0.19937634425607695,0.09304302380282099,0.00781438453222404,0.0303499656343941,0.01135621947776188,0.007924379237593848,0.0075761426074119394,0.0022018380188488828,0.016056094731824275,0.008860218484930906,0.0023264494331244395,0.006414155179661369,0.0018768753725555338,0.005603367669263818,0.002106867936954333,0.0,0.0,0.0,0.0,0.024962291881139808,0.030719160267891916,0.3026733113458723
0.026579505658061324,0.19987946288839498,0.014840554138305363,0.19678852970666738,0.09355870032404677,0.008212873817159287,0.03100922589246783,0.011502976381822239,0.007931249458977604,0.007849120236641752,0.0022526385254736363,0.01607387650652154,0.008545428725380765,0.0025019563874097853,0.006080856975481539,0.0017686471849830195,0.006186949210146566,0.002257660571971777,0.0,0.0,0.0,0.0,0.024594994230666998,0.0306790010646333,0.3009057921147865
0.02510714481454477,0.19728180633018116,0.014792218094263024,0.19879686282864623,0.09202301557117251,0.007926063722687402,0.03172074842710104,0.011725637505045978,0.007758597535263981,0.007825318129263233,0.0023714624648758465,0.015863742292451927,0.00849256445667387,0.0023330181758594746,0.0059784732216413726,0.0017296572675209552,0.006119955694922748,0.0022577380862513026,0.0,0.0,0.0,0.0,0.025028235413727108,0.029789945224467144,0.3050777947434389
0.02623819879131863,0.19707328007641206,0.014877098791451299,0.19892950327863487,0.09214462461898106,0.007926382375283127,0.030245612167974955,0.011488189085583382,0.007700020398785906,0.007473697087168338,0.0022621195803475976,0.015663645885958675,0.008490848364153262,0.00233210822683748,0.006199357723241134,0.001868513145690006,0.005632603442604433,0.0021373619499234333,0.0,0.0,0.0,0.0,0.025080162837219023,0.030377586236515604,0.3058590859359157
0.027494394917751398,0.19563693057032516,0.015319061941461232,0.19784179185172834,0.09265189689748829,0.00842781283647961,0.030346138509400118,0.011305087630642752,0.007899926145193272,0.008012729191136965,0.0024435579122722567,0.015767986973612758,0.008434949057022346,0.0026313696986735337,0.006262440679861167,0.0015419492354588522,0.006103729377089971,0.0023140113580976543,0.0,0.0,0.0,0.0,0.024061729178989306,0.03016388847347985,0.3053386175638352
0.026152408714199587,0.1964231585785851,0.015468294222856676,0.19879674816123794,0.09330420723804929,0.008035168509723618,0.030881262496395945,0.011234652567579212,0.008813855630044033,0.007882732939514964,0.002028909147659067,0.015258037418230671,0.008552317439397467,0.0025563467220868995,0.006231262825952482,0.0016974725388437055,0.005722413580110731,0.0021410810559874135,0.0,0.0,0.0,0.0,0.02434930650732485,0.030114346576636485,0.30435601712958393
0.027388945908543617,0.1978049147471988,0.01475976287901519,0.19978982231908116,0.09096104208470203,0.00802499637270512,0.030656858323919074,0.011542022921327156,0.008273146787047842,0.007409721196795414,0.002314372745113375,0.015677404222889865,0.008634507577985196,0.0023459880577985895,0.006164803335707706,0.0017001420735309706,0.0053881459447418616,0.002323657328948642,0.0,0.0,0.0,0.0,0.02473187401981773,0.030324664435393424,0.3037832067177372
0.027308574445852395,0.19634530015033272,0.015519536589670225,0.19867224066322428,0.09114096881712735,0.007845944956466646,0.02996414535815519,0.0129135613908981,0.008611144834950724,0.007888538803369104,0.0021560908699636604,0.015827139078875434,0.008042606387914718,0.0024055011344879204,0.006158408035212319,0.0018885893068897055,0.005891659486611156,0.002207483349004627,0.0,0.0,0.0,0.0,0.025027459948432286,0.0308906611907619,0.30329444520179955
0.0263194011957771,0.19674459159336047,0.01510647212943842,0.19894433890833996,0.09043149091000782,0.00795217900599371,0.0307116949622837,0.011359637928303664,0.007933605192872761,0.008085003927276428,0.0023489631576385324,0.01592041236893193,0.00847498333519751,0.0022876299804073094,0.005980569561992739,0.0019111499043075876,0.006339614127338039,0.0021796973855540006,0.0,0.0,0.0,0.0,0.024850953478446465,0.03060617062237899,0.3055114403241529
