Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is dependent,Is Duplicate,Is Reference,Is Cloners,Is Regression,Is Blocker,Is Supercedes,Is Container,Is Required,Is Problem/Incident,Is Blocked,Is Dependent,Is Completes,Is Child-Issue,Is Dependency,Is Testing,Has Config Files,Has Source Code,CI Latency
0.022358869083638905,0.20739698913221463,0.015433128901532719,0.08637721801563417,0.038782642780369636,0.02708689030495156,0.022040347137776632,0.041470703506307015,0.007720564079799604,0.027675689332017955,0.020185826077915654,0.00841428593647124,0.006035944882352422,0.010994556398151795,0.009809688563837559,0.002643701326841186,0.002508718406769995,0.0,0.0,0.0,0.0,0.036629228815125064,0.03273151033110004,0.3737034969871923
0.0214842770457409,0.2096403372618118,0.014972983276135119,0.08594009381641257,0.03812137220529627,0.02710072288816085,0.022270243049509038,0.040245567389200085,0.006948374184305074,0.028168940767112894,0.020324311088504222,0.008795140204606191,0.006186899502373158,0.01167838656962544,0.00998989416356261,0.0023583855048130826,0.0020747824674895226,0.0,0.0,0.0,0.0,0.03709893899820442,0.03324607928521613,0.3733542703319207
0.02253257697804904,0.21003653248187412,0.015276215463308897,0.08593232802621349,0.0374697054040712,0.026830645732436865,0.021925280375731854,0.042015511894066944,0.007896628672625795,0.028486189410824085,0.020494014893652122,0.008731465616856232,0.006062108583810637,0.011984855578351281,0.009929175350848108,0.0020691860993759443,0.0022784927108996777,0.0,0.0,0.0,0.0,0.03733031260306668,0.032968553923489,0.369750220200448
0.02273097111637097,0.20756007053337075,0.015196799079480747,0.08812654881036759,0.03819083984621998,0.02755578008820494,0.02204658143796562,0.04135394199113018,0.007533176042618167,0.02802963635531728,0.020468657493409745,0.009085302919175958,0.006490092701466552,0.011450998754206682,0.010126232098828375,0.0023423335560697578,0.0024728028608269064,0.0,0.0,0.0,0.0,0.03595430175916174,0.03282005049960282,0.37046488205620526
0.022612081568452944,0.20969527511184904,0.015098910048936511,0.08550364975809649,0.038342802791973184,0.026712200863527602,0.0223084708872542,0.04144644358226028,0.00727144749391144,0.02765370650043354,0.020414649937159263,0.009129280128998099,0.006264559064371239,0.011351174925609192,0.009847277267418861,0.0024372215796044827,0.0023341630847066074,0.0,0.0,0.0,0.0,0.0372507022551361,0.03190661687146089,0.3724193662788401
0.021803886862481886,0.20731841447507643,0.01515132387466465,0.08705115967425107,0.039437960057117805,0.028002874997392103,0.021866726219905062,0.041326235762708205,0.007308673997220376,0.027920649248043976,0.019848268424991947,0.008813788154947554,0.006214923216799141,0.011217714803163302,0.009399572863941923,0.0023976143743844026,0.002567379820208488,0.0,0.0,0.0,0.0,0.03765270287030331,0.03151880180830283,0.3731813284940956
0.021878004966945863,0.20990310895613984,0.015939366011403614,0.08688491704943421,0.037068049296853464,0.028132591832446697,0.02330828021688546,0.04109183245493721,0.0067957870721350126,0.027830542130760038,0.02041169814067954,0.008889658689520663,0.006433126257674185,0.011877499970744615,0.00929924127974131,0.0025486332911870265,0.0027286812560351485,0.0,0.0,0.0,0.0,0.03712748430690528,0.031994634967367756,0.36985686185220307
0.023426739891791705,0.20941688915364134,0.015535271531599759,0.08731407036361682,0.03774463942162502,0.02713436558613285,0.022291072073367613,0.04119048876752234,0.007295790258514177,0.028170041343250473,0.020296211531152252,0.008531071860146018,0.006037935830476642,0.011766979333376153,0.009292923482890956,0.0024801281317143355,0.0025172419642643324,0.0,0.0,0.0,0.0,0.03595149023304435,0.0316446542083896,0.37196199503348326
0.022798515605673822,0.20868162005168722,0.015926041511659564,0.08743963965906441,0.03863369562303409,0.028455738770640365,0.022351023781236413,0.04128473966260154,0.007391638453990315,0.027165675477556328,0.02018053827426511,0.008347986222662281,0.0062506648226683765,0.012071121377425224,0.009371990785548233,0.00230613448730741,0.002514316654216769,0.0,0.0,0.0,0.0,0.0376524570683125,0.031821910316136084,0.369354551394314
0.022194697799390057,0.20921583595125354,0.015182977501696554,0.08678669513227624,0.03722090453710017,0.02738739367313196,0.023295163472494253,0.0407393629664155,0.007272239411413832,0.027565671482480698,0.02093913666258246,0.008846589757252346,0.0062313452290291066,0.011450913638103178,0.009997050920847194,0.002471049780305013,0.0024187808678347205,0.0,0.0,0.0,0.0,0.036804036645107896,0.03254989034660684,0.3714302642246785
0.022351524629446944,0.2091539675784036,0.015281189476993005,0.08756409197583663,0.03765799816877121,0.027743102560908766,0.02232204084742465,0.040663127965636654,0.007319474663373522,0.0280198680215125,0.019826984852688488,0.008730997466214235,0.006134234307437635,0.01178460132020136,0.009592084444726619,0.002414623385485726,0.0027697919796227668,0.0,0.0,0.0,0.0,0.037471318235926906,0.031937471282095425,0.37126150683729336
0.023500985186157335,0.20976403065729277,0.015572099538308903,0.0866042017595545,0.03785671355689455,0.028319004350550424,0.0221157441173297,0.040303900819251996,0.0064784883416891285,0.02821798937242692,0.020453722623672475,0.008622758235163626,0.005409214583265452,0.011480414600117426,0.010200907717733448,0.0025900998019122057,0.002124733489266456,0.0,0.0,0.0,0.0,0.03555657887363987,0.03205733592202094,0.3727710764537519
0.021659755246185214,0.2093507620659179,0.01572601735004798,0.08659128859422004,0.03918049237439831,0.027400177811812178,0.02242294643646342,0.04048904480113687,0.006901529055260616,0.027620713472729895,0.019747185941161628,0.008746861990028117,0.006139836457774591,0.011733691613817649,0.009773065123070896,0.0024446364782716007,0.002516153410761118,0.0,0.0,0.0,0.0,0.036640691285247835,0.03146877835485068,0.37344637213684345
0.02249369825502327,0.2112037488500435,0.01563108369802309,0.08590327466373837,0.0388132008184352,0.028211671088012997,0.02222907701309778,0.0413853653388538,0.007563474288140458,0.028612507908803354,0.019438054013530406,0.008895414146005578,0.005762383124119203,0.011654715616991482,0.0096614711777363,0.0023421319965815784,0.001928421043764543,0.0,0.0,0.0,0.0,0.03636912762237523,0.03225572081404852,0.36964545852267533
0.021949018507820092,0.21106158983566833,0.01571483882146136,0.08457862416501205,0.03805224656430545,0.027568703708818598,0.02302015221508671,0.04071197069553778,0.007220092088399563,0.027652446700268396,0.021310440573180968,0.00892654158179618,0.005978644948606525,0.011557863026379452,0.010210955406464198,0.0024959660815592434,0.0021164108656142487,0.0,0.0,0.0,0.0,0.03733434944304011,0.03273561604723588,0.369803528723745
0.022163750698940696,0.21019768872518768,0.01526725782800634,0.0866845070834813,0.037416384670699666,0.0271448304116108,0.023034672771350417,0.04126503320123714,0.007933302203657967,0.027685052205585668,0.020158682284064137,0.008864712544964567,0.006144224999796054,0.01077537075915335,0.00947557949115937,0.002463126589247592,0.002742190884301954,0.0,0.0,0.0,0.0,0.03750883888937186,0.032320969339461464,0.37075382441872207
0.02260367998301596,0.20952390315384464,0.015325328653474279,0.08807794868148619,0.03825475554673996,0.028097549382130584,0.022650111552334845,0.04091988967385739,0.0068234502127753425,0.027746379705914516,0.019443157628674056,0.008825428777751132,0.006237970678222402,0.011373064605300227,0.010097024983491775,0.002454516561742278,0.0022519891984200567,0.0,0.0,0.0,0.0,0.03706666174712265,0.031930689158071436,0.37029650011563026
0.02163755406624821,0.20663366119018822,0.015248321198022186,0.087818563407942,0.0374343647913555,0.028125394272166336,0.022939446098971375,0.04139459362768082,0.007412113177725474,0.027790307725937637,0.021156395680827316,0.009287140890741143,0.006079489758044987,0.011563383886225811,0.009659686917870064,0.0023932116806828665,0.001982336080181818,0.0,0.0,0.0,0.0,0.036520998256572644,0.03256900717941475,0.3723540301132008
0.022481358570013977,0.20940241284845157,0.015316897862912487,0.08809275150574333,0.038684602469225136,0.028873271270302658,0.022469640483184214,0.04176953576977471,0.007033019252090858,0.027925115228316116,0.02037086113168953,0.00874581490480594,0.006214492056466005,0.010880433025004532,0.009888389678740254,0.002193918916104181,0.0022606304397342148,0.0,0.0,0.0,0.0,0.03728297527974886,0.03147112152901852,0.36864275777867295
0.021889328724145916,0.20902279884149427,0.015276450663181626,0.08804556785167736,0.038658633034837867,0.027831966353940772,0.022007128521222073,0.040741977948038514,0.007467487107057504,0.027967725261086752,0.020692191961143594,0.008996200729057185,0.0062165642762544914,0.011556580536200164,0.010164432281220973,0.0022876940143573303,0.002338156827287581,0.0,0.0,0.0,0.0,0.03715030952631284,0.03266489573795896,0.3690239098035241
0.022073832982681448,0.2112073553127985,0.016237019015353082,0.08869675102032817,0.0373038729636133,0.026806952061295415,0.022358273909280444,0.041260972026322736,0.007592289135613728,0.028921660923516508,0.02043472756423923,0.00875557865381148,0.005878246857552829,0.010978163921747932,0.009325656941316936,0.0024667862201194985,0.0026476014666570276,0.0,0.0,0.0,0.0,0.036477356786040256,0.032230987490929675,0.3683459147467818
0.022308026713592843,0.20932806580444258,0.015354687150620716,0.08853053888820145,0.03888178604279008,0.027870365600230502,0.023906169495796208,0.03955462187545426,0.00756940869196321,0.027896368774785584,0.019596748648679007,0.008782091837817915,0.006290828351371548,0.011549724806668025,0.009732414899641616,0.002435924905342868,0.002559782758465059,0.0,0.0,0.0,0.0,0.037017293900016575,0.03298679723720371,0.3678483536169163
0.022186133707736456,0.21205742511013645,0.01610780105715724,0.08598472053956718,0.037059755131037875,0.02752899220502005,0.02217938823914474,0.04118272483116028,0.007876475412149416,0.028496459384994798,0.020185284791115227,0.00931359909748128,0.005945264854133471,0.011366678790340324,0.00966217268473595,0.0025082387054309262,0.002451919951553668,0.0,0.0,0.0,0.0,0.036515765346088386,0.03157191658586015,0.36981928357515625
0.022875504387689042,0.21074289026952164,0.016121627179829706,0.08702291060822392,0.03851654348232318,0.027464472940970132,0.022648235696168938,0.04114436203330315,0.007051331980544433,0.02735867467480056,0.02058206932049747,0.00861892663036792,0.0060148368601815275,0.011092998863378003,0.009961836019589207,0.0024719246381565496,0.002345055970797343,0.0,0.0,0.0,0.0,0.03685862477683784,0.03246752868578858,0.3686396449810309
0.022306487646087766,0.21012755043070203,0.015787827062427644,0.08717039664430586,0.03835001879219126,0.02709715814536138,0.02262066149120336,0.041278861635123454,0.007042255384591386,0.027790148006178884,0.02057147065205455,0.008848643866967584,0.006115740164914869,0.011083191698463142,0.010263523302731193,0.002526074847584504,0.002270095231912828,0.0,0.0,0.0,0.0,0.03755825355290644,0.030892121418103945,0.37029952002618793
0.02278419755445642,0.20725172211825704,0.016178025731646655,0.08575342973663641,0.038922260024160146,0.02764084974551543,0.022941116234136215,0.042341529511385034,0.0074494140754981925,0.027626861477570503,0.01999664338397075,0.008767265391849164,0.006090901291581185,0.011372962019970205,0.009493496710171068,0.002267788050430068,0.002532685438934562,0.0,0.0,0.0,0.0,0.03698640729739121,0.031243795125054326,0.3723586490813854
0.021761169688783045,0.2100883014077045,0.01499360408012233,0.08682882238219028,0.03843969209079347,0.027469840751231905,0.022161182982363498,0.04177322362021714,0.007605784082001852,0.028488662144527315,0.02087533126808998,0.00854117948589448,0.005793023943708926,0.011509903000247235,0.009838698966069374,0.002481184805036012,0.002346350994878247,0.0,0.0,0.0,0.0,0.03690748862522038,0.032772340331434065,0.369324215349486
0.022615015459286285,0.211055532387232,0.015089569645130179,0.08787526159173155,0.03782077660843405,0.027839562395270717,0.022280928314167545,0.04101317174306979,0.00717806251879159,0.029307363643845303,0.0209364326799423,0.00861637853294835,0.0059410084243421216,0.0118104787545962,0.010068308996128953,0.0025367720392865884,0.002451081352898948,0.0,0.0,0.0,0.0,0.03546086048133721,0.031125295042104824,0.36897813938945545
0.02237793366510025,0.2083086837744527,0.015647737040427313,0.08649516204188043,0.037805682184601036,0.02747485963422324,0.022470119909044996,0.04184473769320053,0.006468937020968529,0.027436309190778812,0.020929252262866405,0.008733503104094079,0.0059613426409971994,0.011598256188201508,0.009766203400172164,0.0024059386011610773,0.002487474343703908,0.0,0.0,0.0,0.0,0.03674633250206661,0.0326014205466713,0.372440114255388
0.022716194980220657,0.20875999950112578,0.01569950963763673,0.08521496821004403,0.03948099844771141,0.027288328422342918,0.02296928776778464,0.04016920785008642,0.00739510240008764,0.028330078697880706,0.019672788732454632,0.009241459760857022,0.006236906503490681,0.011543940467209423,0.009992707421730074,0.0023811174127487678,0.0023058981763881808,0.0,0.0,0.0,0.0,0.03750268259068437,0.032345340054123775,0.3707534829653922
0.02317739863913195,0.21089026990118698,0.015552452626610078,0.08866143704673665,0.038098209137885655,0.02816122332191648,0.02266904734315393,0.039609186942274506,0.007239812515816771,0.02756590393754891,0.020311119972695694,0.008650104018893445,0.005992006350516086,0.011363403101197381,0.009503234960305107,0.002554102185974917,0.0024635490615719084,0.0,0.0,0.0,0.0,0.03637193446028963,0.03198349589402373,0.3691821085822703
0.022944854468573573,0.21023567544124533,0.015518159472122064,0.0860838276162193,0.03901886166469788,0.02764850070520178,0.02235922865433668,0.04012864635674419,0.007297817697945748,0.02845495111478521,0.020502320587677203,0.008577779110748314,0.006506220067418159,0.011101739418998781,0.010327152220462276,0.0025255836215361954,0.0023878535366472263,0.0,0.0,0.0,0.0,0.03754372386508433,0.032189051291301285,0.36864805308825455
0.022462365127978633,0.20994328570788925,0.01588977839602738,0.08627240626316,0.03605596477135421,0.028262451144127943,0.02143395693946506,0.04083765330780254,0.007314343596393119,0.02841889298438041,0.020184984775677584,0.008889369970362038,0.006391698833487082,0.011279043559390859,0.009843803165152754,0.002508304140164009,0.002086739784762448,0.0,0.0,0.0,0.0,0.03581294214906082,0.03295212744844432,0.3731598879349195
0.02287653846689052,0.20866671488158683,0.0154282196784358,0.08867866026832177,0.03804657512565737,0.027542452518623854,0.02151248092588253,0.04099833283312597,0.006899725387350829,0.02781365022298681,0.020176731307980835,0.008940517318182479,0.006439068358996663,0.011589487330168506,0.009455660939315765,0.0024950034679238507,0.0024811612945490626,0.0,0.0,0.0,0.0,0.03809844149061727,0.031792467317458606,0.37006811086594465
0.02236705295664896,0.2087221811818009,0.015664996298863493,0.08754669797574136,0.03769766706308234,0.02807945671313728,0.022473444097688356,0.04082627671547186,0.007426679406780598,0.02846436021256572,0.019957738674760698,0.008826383284440404,0.006339553336780783,0.011795053013656579,0.009768212381017875,0.002564921526221107,0.0022822225000303656,0.0,0.0,0.0,0.0,0.03717004047665545,0.03230848559658885,0.36971857658806706
0.02228112726378436,0.2084109691683894,0.015641059961129945,0.08633383853745896,0.038860865086350366,0.02667082696657431,0.022531346644903326,0.04046323556458282,0.0073064707728973275,0.028069993502335015,0.020207915343978793,0.009231031136522107,0.0060503583925085765,0.010958785477637536,0.009590779995886308,0.002584270473848927,0.0025053911780997693,0.0,0.0,0.0,0.0,0.03740826058426424,0.032354284468763095,0.3725391894800848
0.02281014980925886,0.20889602912073074,0.01527794744833498,0.08780796971657542,0.03797597481820156,0.027568804144964987,0.022797329658299344,0.03984207017547998,0.007515479186134158,0.028274841152887566,0.020744843774243734,0.00866353428388188,0.006461164104725801,0.011600154802931853,0.009703675647703355,0.002308702959822973,0.002466130646025909,0.0,0.0,0.0,0.0,0.03745294949785908,0.03250540959614205,0.3693268394557957
0.02277562047239736,0.20892075999076706,0.015498327494891875,0.08793111225814668,0.037983272340654475,0.027558421335391346,0.022666276464610342,0.039758973040639065,0.007716000032626902,0.02776122005405767,0.02023474917992129,0.008508458879390241,0.006762853142614855,0.01147319232152895,0.00947826007750836,0.002460008682152944,0.0024774470805623257,0.0,0.0,0.0,0.0,0.03690955596014494,0.03097843567788175,0.37214705551411154
0.022722335223770124,0.2083990363176474,0.015471167614387892,0.0885335166956834,0.0373813776489184,0.027352772358174356,0.021988480618134,0.0406547793944186,0.007311473282768729,0.028454346817010433,0.021008284670158757,0.008077899199669402,0.006412276461725002,0.012031011857628738,0.010147899802504594,0.0024463189784647253,0.0026825417664431174,0.0,0.0,0.0,0.0,0.03697298800964176,0.032737643043474325,0.36921385023937625
0.022076552415161523,0.20853869869278263,0.015431497309299897,0.08725329371631982,0.03724744100497247,0.027631829825334242,0.022079470708790943,0.03994462383150631,0.0077886331086741405,0.02900215001142891,0.01944084763499026,0.008955559446215513,0.005548192613700201,0.011199903880328618,0.00995184069033402,0.002415427370814191,0.002411958300880426,0.0,0.0,0.0,0.0,0.03733531570240329,0.031881348121109716,0.37386541561495285
0.02181144018296572,0.21157636522438375,0.015210291686802057,0.08709708055989125,0.037781506784254335,0.026535145249471724,0.022035602643189257,0.04152668441543449,0.007609315463378993,0.0282258504823506,0.02090436915876253,0.008977487907894724,0.006252412682580819,0.011325758835183436,0.009836936853539568,0.0024954504808052708,0.0021708891602012616,0.0,0.0,0.0,0.0,0.036512506740861664,0.03156519585333743,0.3705497096347111
0.02305719133416803,0.2086998182848941,0.015445641114757751,0.0861712257890351,0.037677247588195295,0.027609802201954598,0.021959657957238782,0.04035966307544649,0.007202772229082213,0.027747564476932086,0.019980254297653918,0.008617286978915152,0.0062897815158590425,0.011851808046337956,0.009720769538763998,0.0024789286113536665,0.002357025534292469,0.0,0.0,0.0,0.0,0.037774159354323975,0.03240885310368037,0.372590548967115
0.02240496097269076,0.2114257393154821,0.015455378944193899,0.08716757007742307,0.03846726478021672,0.028138908222009068,0.021084236635065652,0.04063793427327138,0.007418620921340001,0.028898073259308026,0.019420581117241528,0.008686123228708471,0.006114844775591474,0.010732347422448779,0.009716130630436994,0.0023772786450503075,0.002442552662282889,0.0,0.0,0.0,0.0,0.036816383516688964,0.03233856534503323,0.3702565052555166
0.023266343969867133,0.207315395242793,0.015712553514128796,0.08771240756234942,0.03907454326505798,0.02816970217297381,0.022921172897420673,0.04166241580914957,0.007629236258629243,0.027796766017303815,0.02072461781561565,0.008242953902113926,0.0057262988451909115,0.01160998336162575,0.009397395612444005,0.0023232350027399553,0.0024937774817197673,0.0,0.0,0.0,0.0,0.037103754249627745,0.03250897294986378,0.3686084740693852
0.022836914808302914,0.20968098367100696,0.015177739998570822,0.08677140181215139,0.0378197654932263,0.027642364207484393,0.022076592132322034,0.04102581519149409,0.0073493548187446535,0.027587079017314803,0.020159437370058743,0.008899639439138834,0.006045085715659414,0.010842807101938603,0.009645632336165855,0.0024462413573346367,0.0023066034873461226,0.0,0.0,0.0,0.0,0.037491002552403105,0.03203310531645398,0.3721624341728824
0.022951909349728856,0.2100057135372718,0.015423297800053928,0.08849280867029938,0.037763768763975344,0.027364813597434878,0.022022425097161288,0.041081391805812516,0.0066768946442660555,0.02844487171695704,0.02020616665574787,0.008421003021160911,0.006298455483956136,0.01127137943751137,0.009132324645861917,0.0023233760414981155,0.0023887360148514506,0.0,0.0,0.0,0.0,0.03653187565567354,0.0316196522493558,0.3715791358114219
0.02260761707960793,0.2095049970665567,0.015612065376376712,0.08669273208674955,0.03878755386454271,0.02778728208410629,0.02240629067890137,0.04149345488157214,0.007313568117967455,0.027838323770652686,0.020404055082042988,0.008536963835544153,0.006071149492158609,0.011921534020974154,0.010289925639278611,0.0024525256884427972,0.0023727292186474557,0.0,0.0,0.0,0.0,0.03668609747340541,0.03112870685646447,0.37009242768600775
0.02255623809581258,0.2098711521823569,0.015132426623072012,0.08821004114873868,0.03759387609960459,0.027428570759502946,0.022134585632487654,0.04102314708028653,0.0064906379457839915,0.028664081238406042,0.019275476529361662,0.008778945854101225,0.005860593496269446,0.011512173802899494,0.009343827204431205,0.002608024169141159,0.0026616431819399553,0.0,0.0,0.0,0.0,0.03615282396576708,0.032040992759276986,0.3726607422307599
0.022772444492301088,0.20860759838905546,0.015487241184166226,0.08703599558892672,0.03800742906866822,0.027681777047631022,0.023111849478355834,0.03993408595367487,0.007507734973294036,0.027453072810319435,0.02011245576870423,0.00870881738072174,0.0060520614996456105,0.011501376604915885,0.009971331352370234,0.002396066729325478,0.002465434531034471,0.0,0.0,0.0,0.0,0.0378605276567581,0.032624413699397045,0.3707082857907344
0.02294256672660198,0.20883919551939192,0.014820648909067344,0.08775989790150833,0.03695482961031415,0.027241277882925307,0.022066761377962936,0.040891792104149484,0.007645742858486568,0.02785964627716365,0.020404875979797205,0.00874204917297899,0.006062280114514867,0.012151324378845963,0.009763267874572422,0.0024542425634241248,0.0026446898587600075,0.0,0.0,0.0,0.0,0.03875033293269279,0.03283342908127938,0.36917114887556257
0.022567440837404824,0.2088547254278487,0.01612437003185076,0.08834995063487487,0.039058709449832404,0.027744401965936714,0.022661198201340955,0.0400725111077959,0.0072627225070443,0.02764789314779321,0.02033926209577664,0.009140764007731162,0.006085956660730455,0.011009422535774829,0.009378575994181824,0.002418377129424343,0.0020904380809313684,0.0,0.0,0.0,0.0,0.03805535117682146,0.03091306458245695,0.37022486442444835
0.022641125850274772,0.20840299393456047,0.014879262157931911,0.08766981191631933,0.03771095568457235,0.02774740179470661,0.02172024178248404,0.04115271179537563,0.007221018871922319,0.02785104154563987,0.02047818541455507,0.008697302288182728,0.005967579152137869,0.01110154060354687,0.009297784130229894,0.0022691653143543126,0.0025365883331293147,0.0,0.0,0.0,0.0,0.03693603447285727,0.030881802333358015,0.3748374526238614
0.022016546321146788,0.2098622586347775,0.014911029956940306,0.08586638450197857,0.037948639810963074,0.027430491405611757,0.02284581228911495,0.04015146392752059,0.00741954781592666,0.028769074318146175,0.020934287905114913,0.008630944028042013,0.0063128932851439805,0.01161170069844882,0.009422212997182666,0.002493552662508508,0.0022585142549487553,0.0,0.0,0.0,0.0,0.03783456930279533,0.0314358305865126,0.371844245297176
0.02184791229019213,0.20820752429331338,0.015410763851111503,0.08750350461583806,0.038445340296996235,0.02773216691510776,0.021794495447814633,0.04124077201677113,0.0073433444535070435,0.028074267829055262,0.020555688777633363,0.008879492274179378,0.006125831397723198,0.012111607574392393,0.009630835974153451,0.002588830220422187,0.002589836837228818,0.0,0.0,0.0,0.0,0.03659175993510429,0.032073773824362294,0.37125225117509353
0.022627821250758184,0.21061351891469351,0.015598100236130836,0.08606170395006665,0.03738919227772859,0.027520876168258674,0.02171677485652284,0.03928049817146341,0.007651218015041539,0.028025853072345987,0.020879430930612775,0.00864654688006233,0.006529855195613563,0.01138053935372881,0.009784895396944306,0.002301806167723777,0.0023117341076397497,0.0,0.0,0.0,0.0,0.03668639710533754,0.032321596459802523,0.3726716414895244
0.023140718036510105,0.20653985019509805,0.015947579038028615,0.08740231504204363,0.0379939515242667,0.027223401867812674,0.022893765178633917,0.039548626946432096,0.006965102826274582,0.027222330924607074,0.02038611917542182,0.008833283585695424,0.006175062048128798,0.011939204549550617,0.009429171725851752,0.0024608252329923913,0.0025186219054308505,0.0,0.0,0.0,0.0,0.03694557581943607,0.03226501269968545,0.3741694816780994
0.02234098700729745,0.20945295167573588,0.015545887787799492,0.08670866903988336,0.03801496733657579,0.026540542251491862,0.022899221002825546,0.0399366373609163,0.007601631347630528,0.028112376140222932,0.020795921203846855,0.009009914450470767,0.006035233057986125,0.011455549669301793,0.010077410557952556,0.0024412744374205262,0.002588477526945899,0.0,0.0,0.0,0.0,0.03741993101503287,0.0320445678831147,0.37097784924754873
