Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Incorporates,Is Reference,Is Duplicate,Is Regression,Is Blocker,Is Container,Is dependent,Is Supercedes,Is Required,Is Cloners,Is Blocked,Is Problem/Incident,Is Dependent,Is Child-Issue,Is Dependency,Is Parent Feature,Has Config Files,Has Source Code,CI Latency
0.28762036814475833,0.11618202614318038,0.0,0.12094731270827397,0.0,0.026611993991432475,0.003232482367632262,0.00043013042292114453,0.008652800757483294,0.0046472742645271275,0.009672361480471264,0.0,0.0006785558153272423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024904824824170703,0.0360987879138424,0.3603210811659794
0.28839870609989526,0.11501554923661654,0.0,0.12072920340157267,0.0,0.0278382421585237,0.002973765608901543,0.00041694256945023464,0.008798964093596496,0.004997910798240533,0.008751995574118482,0.0,0.0006940790868781054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023857822204140268,0.03630046910295934,0.36122635006510684
0.29197945370283934,0.11595515574864826,0.0,0.11948713717764492,0.0,0.02838978492984675,0.0027323999132782607,0.0004274173404909975,0.008042304321492073,0.004660612035816068,0.00963001482633483,0.0,0.0005644250485617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024025707389901584,0.03715422566784089,0.3569513618973044
0.2917621102081841,0.11343597433780794,0.0,0.12050872969258905,0.0,0.02784117943600393,0.0029415722263704132,0.0005160463679074002,0.008692588753610534,0.004489248556840534,0.009970608299784522,0.0,0.0005738555965132599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023930397826950167,0.036625968731282446,0.3587117199661557
0.29092967405597925,0.11597842502526379,0.0,0.11999100048505844,0.0,0.028656623110863942,0.0029114885072781147,0.00046905971937001936,0.008178474394606944,0.004905229925290222,0.009299151675525108,0.0,0.0006224699622435463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02517383630285854,0.037124187215534635,0.35576037962012746
0.2932363139826751,0.11600729205350906,0.0,0.11884722367420222,0.0,0.02848665980870249,0.0032231108079679117,0.00046628731126955296,0.008866542479379113,0.0047529600188192175,0.008597108122602951,0.0,0.0004052454142279533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024434040857404006,0.03563816756161982,0.3570390479076207
0.2917247035230329,0.11774122398692219,0.0,0.11882431126255341,0.0,0.027278657218421327,0.003229890413061375,0.0005470722296863911,0.008593551771678766,0.0048600481511021296,0.009833076838290267,0.0,0.0005782256148952048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02361335045145651,0.03581753429611736,0.3573583542427821
0.2876301322425278,0.11580905320809573,0.0,0.11796006034517317,0.0,0.02866159653000616,0.0028270996284755047,0.000468265065862618,0.007685194109590994,0.004457635794129427,0.010004473517479833,0.0,0.0006721731327410115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024561224571825045,0.03681792926134258,0.36244516259275017
0.2897831663438966,0.11420787639739312,0.0,0.11885143900017844,0.0,0.029047357134388135,0.0032304645287622447,0.000481600732785653,0.009623692850666915,0.004611358696539491,0.009331261049949231,0.0,0.0007120145127580397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024761530301392505,0.036042865285466054,0.35931537316582374
0.28908061312674843,0.11814111695541471,0.0,0.12089459005854805,0.0,0.02900832262450372,0.0033460426771792263,0.00023946623081707344,0.008241009864663888,0.004680383990707673,0.009455877973912955,0.0,0.0005618477415912258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02489511918462988,0.035357743113176084,0.35609786645810704
0.2886788056194741,0.11500584615326725,0.0,0.11866051579101702,0.0,0.028621267245496983,0.0029400830420898963,0.00037432628975309323,0.008825298326368752,0.0047529136259396,0.009414586269241883,0.0,0.0006595400419082864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025217230390257445,0.0363451104642432,0.3605044767409424
0.2881914519864994,0.11735623483440567,0.0,0.12003910273645738,0.0,0.02764424756691699,0.0031532185211350138,0.0003643275946844071,0.008366271536095362,0.004802717886010995,0.009612083863219286,0.0,0.0007899475848234016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02426807530766363,0.036912560819997095,0.3584997597620914
0.2917175763604508,0.11462021169957785,0.0,0.1182948583836548,0.0,0.02879978762131294,0.003117933457361599,0.00039943438752388196,0.008243616133790663,0.004219280552322692,0.009606382909246808,0.0,0.0006996790772794317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024452884728790335,0.03830227286779763,0.3575260818208905
0.2904585329061161,0.1149916711766644,0.0,0.11867600653299551,0.0,0.028587888739809324,0.0031970075374969506,0.00037940941942660617,0.008579210197410276,0.004405944235384358,0.009305948415714037,0.0,0.0005603751226216997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249869659923637,0.037012342280869345,0.3588586974431277
0.2901707978912735,0.11629840968159813,0.0,0.1204250687576132,0.0,0.02791385115460754,0.002749325271742704,0.0003791321964792607,0.008687277394524373,0.004472677830847651,0.009858767872325615,0.0,0.0006706703331676113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025597150115739053,0.036419522850344964,0.3563573486497365
0.2893414946685042,0.11779576208544926,0.0,0.11943858585994464,0.0,0.02857743985082194,0.0030310486134763836,0.0004986960768189079,0.007756159916877746,0.004226997372149854,0.009456016527454099,0.0,0.0006902010774162009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024094201098233622,0.03553401063745336,0.3595593862153998
0.2918156003102645,0.11492600596248517,0.0,0.11966680898466549,0.0,0.029399356348959432,0.003032888453620905,0.00044280896627396936,0.008572480910586726,0.004851615160231161,0.009452473766566497,0.0,0.00047063516963475753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024705578247296932,0.035578581558968383,0.35708516616044605
0.29189270224794517,0.1157651540808381,0.0,0.12117924785314485,0.0,0.027462364016966546,0.0031600030480623898,0.0003797288698447182,0.008560272458129587,0.004819544874197361,0.008689269132956225,0.0,0.0006190615831318207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024314486296451145,0.037634866769348393,0.35552329876898375
0.2926882678709012,0.11660024889931357,0.0,0.11862356426579032,0.0,0.026523095143624255,0.0031334397397702746,0.0004066708386000254,0.008393585895658702,0.004640552222193598,0.009570683472476532,0.0,0.0004973745758409287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024350611827578153,0.034786715902555256,0.3597851893456972
0.2914206692397221,0.11367828836935137,0.0,0.118024363085024,0.0,0.027440507849401947,0.0029940303910656212,0.0005643967297340717,0.008157850154927678,0.004214959309330179,0.009344027168162499,0.0,0.0005727883835240315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02419075957446098,0.036477873216294615,0.3629194865290009
0.29248803473879964,0.1152821710158601,0.0,0.12045705065212789,0.0,0.02733509455306173,0.0032364759262450303,0.0003812717672797302,0.008524269975737919,0.004536139050884361,0.009448350172258393,0.0,0.0006998756074455145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02411177670698088,0.03595369918141014,0.3575457906519086
0.2897259100725055,0.1190931708455163,0.0,0.11683769476499169,0.0,0.02705224373909946,0.0030339799271171136,0.00046604858917825116,0.008479148219016554,0.004809520088308109,0.009042906741357222,0.0,0.000566764711225797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025642275538884395,0.036967675725384404,0.3582826610374153
0.29048545320238695,0.11784113441830306,0.0,0.11654240094597208,0.0,0.02831711128156759,0.003167930838161747,0.0004062668511974093,0.007901125001744379,0.004893047103615388,0.010239647050946484,0.0,0.0006100403049097746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024803093222764652,0.03593579127796414,0.3588569585004664
0.2857651629727239,0.11751997529846522,0.0,0.11949421639354166,0.0,0.03109912098791768,0.0031150595782071773,0.0004881564167675078,0.007729813304027841,0.004915567450135735,0.009184669245135054,0.0,0.00040089109507314354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02429807744788682,0.035481135646194734,0.36050815416392357
0.29464932369050095,0.11575693577263288,0.0,0.11990013338103674,0.0,0.028160827128643613,0.0029494066585601885,0.0003987134319666779,0.008403810928220646,0.004868909571653766,0.009181985837236731,0.0,0.0007169117257020083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023461010838078215,0.03510328268760661,0.35644874834816104
0.29324493174281197,0.11310280517003557,0.0,0.11920840387091539,0.0,0.028753274357327697,0.002859276750734597,0.0004790399272664658,0.008586881460833615,0.004324459024424708,0.009554685897484629,0.0,0.0005826147335472467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024387415283800923,0.0366512425599589,0.3582649692208583
0.29287854853823925,0.11543204174783153,0.0,0.11756541663704637,0.0,0.029945063820593126,0.0035191695854924765,0.0004022040639402916,0.008859785092896432,0.00446936762471772,0.009029863355770497,0.0,0.0006075027572359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024723231523227793,0.03631239506706073,0.3562554101859479
0.29017265237279605,0.11329750189884362,0.0,0.12224899174079293,0.0,0.02992354988284678,0.002985117953668343,0.00030599202775358377,0.008283839234631695,0.004626125315416234,0.008841378589895345,0.0,0.0006188736215563866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02418709472423549,0.03666301027608612,0.35784587236147736
0.2886603711058061,0.11567571029470473,0.0,0.12029533038911037,0.0,0.0283743084568287,0.003096767576010317,0.0004421346927449959,0.008706331962436874,0.004781068429105646,0.008612579334855267,0.0,0.0004989127348578293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024662995921332708,0.03566618329276694,0.3605273058094396
0.2884900488268601,0.11724898254506914,0.0,0.12035283742397292,0.0,0.028154707781251502,0.003473762378484071,0.0003638987949954798,0.008902688569103388,0.004059462722618109,0.00960127522630411,0.0,0.0006601986613422846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024866847686974912,0.036909446864943365,0.3569158425180807
0.28830869813241156,0.11186408445911282,0.0,0.1205779748766331,0.0,0.0258416936927439,0.0026656771117219364,0.0004225127883793851,0.008624965921558269,0.004442496869873356,0.009903072860625221,0.0,0.0006270844279345743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02504889187822708,0.03784387824887174,0.36382896873190695
0.28697495478247353,0.11485980946041378,0.0,0.1202954977040448,0.0,0.027410712751075827,0.002806132858316612,0.0003705549932839188,0.008272829853590727,0.0048574970808536915,0.009279021813512997,0.0,0.0006147389202696195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024831463408305422,0.03688024075362488,0.36254654562023425
0.2884900117392467,0.11596941647599046,0.0,0.11806118465078357,0.0,0.030427037830903725,0.0031141528126858256,0.00045530023161755777,0.00898438618249808,0.005037583021756384,0.009827574419555878,0.0,0.0006762373658496297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024153919855888193,0.036657677576843906,0.35814551783638005
0.2904267643873869,0.11572220662308882,0.0,0.12013792465561575,0.0,0.028383196081631402,0.0031285321568340066,0.00035688843721579956,0.008079560389917329,0.004605376576363232,0.009884687625286801,0.0,0.0005874739351655908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02347448993172725,0.03601061159153693,0.35920228760823025
0.28713505861120814,0.11745180496315828,0.0,0.12015392309055702,0.0,0.029891716748839753,0.0029363461037942235,0.0004550355436303928,0.008363050872700095,0.004986097147590372,0.009763964579787513,0.0,0.0007215781207525317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024378586852512152,0.0365666155422076,0.35719622182326205
0.29031178326957124,0.11451326880659526,0.0,0.12013867833682193,0.0,0.029063419038027994,0.003059121766400891,0.0004545391293697477,0.00880981137579605,0.0047966912900622525,0.009764162996318358,0.0,0.0007031016231466078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02343317465358345,0.036719339910171955,0.3582329078041343
0.28956193849684997,0.1149391949898381,0.0,0.12024324002863673,0.0,0.02855543964152743,0.0028257199211962915,0.00034776128951428704,0.008169554797883602,0.004380263861250025,0.009247741949746773,0.0,0.0006134396084944559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024938267096086892,0.03532137661644527,0.3608560617025303
0.28951439104655846,0.11698677805770055,0.0,0.11887637273495817,0.0,0.02826217103876009,0.003268811244190568,0.00047775184195898035,0.007747711066899034,0.0049040155262825786,0.009193055549577608,0.0,0.0005124341974173849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025453621790917164,0.037404877351402105,0.35739800855337733
0.2932405477636764,0.11616103036867771,0.0,0.11794606701778834,0.0,0.027999553141949036,0.0031186271877459005,0.00037161951245520214,0.008668470846433123,0.004491816599552274,0.009587472420382135,0.0,0.000556861535680414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446040404739868,0.036238192377076324,0.35715933718118453
0.28724001268501453,0.11625060992104289,0.0,0.11878371744022664,0.0,0.029654620278380638,0.0030830362902782875,0.0004682012721793359,0.008288427635616217,0.004952150435012034,0.00939013776112185,0.0,0.0005262143423033742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025136219647125486,0.03695461200534912,0.3592720402863496
0.2884697003561592,0.11488044008981306,0.0,0.11861257528861616,0.0,0.03023150691027749,0.003017472792179239,0.00033369247265101513,0.00826184003965432,0.004770467879384828,0.009106370264968935,0.0,0.000684648830312054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024668995141372003,0.03606883911640147,0.3608934508182102
0.29114285569402787,0.1168455067558511,0.0,0.11946279518275915,0.0,0.02862980990702576,0.0027107648321501583,0.0004128211719274662,0.008113265469985517,0.004970311687104702,0.009996367596399224,0.0,0.0006456614258809218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024118774810046786,0.03639669353743155,0.35655437192940986
0.2873190806393323,0.11442499471541556,0.0,0.11917883248401136,0.0,0.027867762270790346,0.00312955244244658,0.0003836986766387903,0.008512490274248908,0.0047522985475391905,0.01003485021728984,0.0,0.0006571488294702516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02400145790571998,0.03693593538462422,0.36280189761247267
0.28963251679707064,0.11602769716341037,0.0,0.1183673270449072,0.0,0.02858938418209741,0.0029873977230416007,0.0003893491431486638,0.008265875766432573,0.004520321805431873,0.00977140738512557,0.0,0.0005561748163225554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024308296908204876,0.03695890017112265,0.35962535109368404
0.2886115194547353,0.11477401481553177,0.0,0.11975034109698204,0.0,0.028811062982538955,0.0026794102105992873,0.000503548688258594,0.008504051378087771,0.004663869115207489,0.00918676210808558,0.0,0.0006230000206962165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024776962159685816,0.03777691308631472,0.3593385448832765
0.2919147581643965,0.11466838699701447,0.0,0.12250145256182916,0.0,0.028260148904503374,0.0030432328586365107,0.0003203944872244438,0.008741815137648974,0.004771608666279297,0.009314056835744471,0.0,0.0006586956435915222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02479955773011373,0.034827634507051446,0.3561782575059661
0.289225460823911,0.1185125307171739,0.0,0.11755971767196478,0.0,0.02885074209806454,0.0030618047621877287,0.0004153291675972477,0.008235553203670245,0.004405317138267635,0.009581623838143209,0.0,0.0006855973994025279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024667840349374408,0.036145669121776657,0.3586528137084662
0.29097497315446935,0.11460545885884625,0.0,0.11817644430583205,0.0,0.02884788673771276,0.00345451967498987,0.000334573062273291,0.007986080935775648,0.004682150900978696,0.009194061727391937,0.0,0.00044785307888686916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023390671509222825,0.03769681036194183,0.36020851569167867
0.28633836162087956,0.11583319382775084,0.0,0.12049946572890388,0.0,0.027684359390781982,0.0033233340492894218,0.00037239779269937295,0.008312283621720505,0.00446283950167584,0.009474306106591137,0.0,0.0007163465087351476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024554045394581277,0.03623807948130277,0.3621909869750882
0.2917761733163995,0.11537179032229594,0.0,0.11585016668128431,0.0,0.02837078641283088,0.0031557136330100403,0.0004951406750439775,0.007824068404841107,0.0049187645883565535,0.008989601994669983,0.0,0.0007578957925707076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02513457573267856,0.03697679335500338,0.36037852909101514
0.2922779251172882,0.1161277748525728,0.0,0.11964981915796327,0.0,0.02937914226168948,0.0030243938892422994,0.00043792427264574264,0.00789457716386376,0.0044556995265792945,0.009510609850390275,0.0,0.0005723805526487751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025079684215221897,0.03572257731024634,0.35586749182964794
0.289629726064887,0.11687684681138322,0.0,0.12007276283396351,0.0,0.02897419554791275,0.0032597101887167565,0.0004618232241098923,0.008970865213217567,0.005027058309479063,0.008890886664105249,0.0,0.0005000275566196105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02462343277022328,0.0365144472035134,0.3561982176118687
0.28927237126501976,0.11678087868523013,0.0,0.11881300203294351,0.0,0.02804742376125825,0.002911042140670374,0.00039797668440899023,0.008186878482574926,0.004656329126140788,0.009475900512840123,0.0,0.0007523760321217445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024212089901285573,0.03648616724754818,0.36000756412795765
0.2894302442796659,0.11429677655814836,0.0,0.11955041213423226,0.0,0.0285718072225044,0.0029504603972122724,0.0004353068348200641,0.008299969430358862,0.004632181096175006,0.010048363721651184,0.0,0.0005905598014772904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251897705643147,0.036665730032226805,0.3593384179272129
0.28907901027760097,0.11364369505658986,0.0,0.11836019508396085,0.0,0.028698063321259775,0.002890248428431323,0.00047466298215082306,0.008628441872496766,0.005107125541231229,0.009335270420675532,0.0,0.0007299027615043707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024268767467719686,0.037210999533988834,0.36157361725238996
0.2899843338563623,0.1167758214315218,0.0,0.11822007967989707,0.0,0.0274564040751294,0.0030574021449502036,0.0004857215585537513,0.008203908998295614,0.004425961873211216,0.009523768163027389,0.0,0.0006115178791713085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024769978452494797,0.03715801471888993,0.3593270871684952
0.289808389210153,0.11574228961884639,0.0,0.11803067920423174,0.0,0.028897811065375523,0.002995386874602299,0.0005217960133979563,0.008020931003442608,0.004670705192477481,0.0094216599705677,0.0,0.0006724822358132701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025210546371559495,0.03650384864349577,0.3595034745960367
0.2916111296093893,0.11487916222257957,0.0,0.12053886410501354,0.0,0.026836787026517588,0.0027716958828233568,0.00034150461185216444,0.008923400550659145,0.004772497595354733,0.009360868811677763,0.0,0.0006210776822533381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024255342997158175,0.03684321386070161,0.3582444550440197
0.2880776363157498,0.11527306527296066,0.0,0.11868849896929787,0.0,0.028410777726860327,0.002793032469503351,0.00037724032750403397,0.009109499903616163,0.004550638635792645,0.009072310385778822,0.0,0.0005946167525379045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025942292361122367,0.03599888802516501,0.3611115028541111
0.29090319347667576,0.11497344803659407,0.0,0.11994193372618948,0.0,0.029270392159703222,0.003027213091046202,0.0004345020644332148,0.008402185135310368,0.004795435523036191,0.009521044187903815,0.0,0.0006605025577443806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02408396442509776,0.03570487721201837,0.3582813084042472
0.2930241110398794,0.11470396454967244,0.0,0.11642897477063001,0.0,0.028822448556458703,0.0029748908806398926,0.0003948136488356362,0.007622339220924183,0.004062592501895024,0.00944477567104559,0.0,0.00045850617135156403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024762045316940616,0.03567671310114493,0.36162382457058206
0.28828582895184734,0.11593957821255012,0.0,0.12101137363640917,0.0,0.0281980853626728,0.003140959447992863,0.0003617957344934,0.00834247127891003,0.004410398773421532,0.008957080780416014,0.0,0.0005284809644925863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025036348257024506,0.03562270620087679,0.36016489239889293
0.28754241545838727,0.11491358143153012,0.0,0.11918998516621852,0.0,0.028405944735862547,0.002802111541008032,0.0004606249746908441,0.00806369009624314,0.0047311602455892355,0.009776190843636786,0.0,0.0004960326014417824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02507521435614855,0.03673792950135418,0.361805119047889
0.29533521357255255,0.11214123253659895,0.0,0.11966385816701594,0.0,0.028361054267222907,0.003020645897809823,0.00032439851658407385,0.00861940029175405,0.004331968944667039,0.008782002476287546,0.0,0.0007158419308928028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024066945825566018,0.03620338678477723,0.3584340507882711
0.29125923043473073,0.11532608188956264,0.0,0.11681577186431602,0.0,0.029353927668081932,0.0031494970795991123,0.00034739333460657854,0.008562996823464791,0.0048258070094562375,0.009555260446680909,0.0,0.0005072918361359939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247192852729272,0.03666524024821971,0.35891221609221813
0.2896916050116294,0.1153324959211425,0.0,0.1183945053655254,0.0,0.029358536740684404,0.0033013018992130183,0.0003764037080661294,0.007555735464394453,0.00429536784887793,0.01006874185156536,0.0,0.0008152424510623769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025171474376685828,0.036286259181864323,0.35935233017928886
0.2910541298017755,0.1149039525866459,0.0,0.1196903948656632,0.0,0.02909534759092714,0.003035957794641154,0.00038738858239368646,0.007916624382162204,0.004363831819148177,0.009074066779901855,0.0,0.0005639877854185924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025106859514507272,0.03527746689683812,0.35952999159997723
0.2906695822223689,0.11564268049783129,0.0,0.11872056445396795,0.0,0.028716406249363537,0.003168366642619455,0.00040737033404646676,0.008291792821535419,0.004373736009712955,0.00929575763165542,0.0,0.00045815360510033013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02318370472523291,0.036318776259544584,0.36075310854702075
0.2939503495347702,0.11323996022067462,0.0,0.11829441843047887,0.0,0.028945440165590676,0.0031286782143654735,0.0004906971366247446,0.00834287703218869,0.004799148175404567,0.009291288696118432,0.0,0.000622855553754699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024749848779126914,0.03714478898239519,0.3569996490785069
0.2904163206665383,0.11513587059040664,0.0,0.11999371648673815,0.0,0.027588479580910596,0.003169964241296651,0.00044944101770760553,0.008161765805201766,0.004312610301949597,0.009540057760738983,0.0,0.00044743679950865763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02453131346062342,0.03741865553367953,0.3588343677547001
0.289702732327671,0.11587795658337845,0.0,0.11889967143920377,0.0,0.027972117818050295,0.0032750512278814847,0.00042178117010611434,0.008779055131663374,0.00458936249999454,0.008625675301900157,0.0,0.0007132943914711297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026146794660516726,0.03714865907097725,0.35784784837718564
0.2872789607599874,0.11248660303234345,0.0,0.11978625555246145,0.0,0.029957908612717195,0.002837311356766895,0.000365978580066438,0.008168257125918489,0.004284246223476637,0.010312779225677707,0.0,0.0006886035407041741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024345632413640874,0.036015659113160896,0.3634718044630785
0.2891192679839475,0.11517303368830271,0.0,0.11790457300860244,0.0,0.028776352377609976,0.003056964403436439,0.0003036572447863336,0.008435142616821715,0.004045773223655174,0.009570125536485872,0.0,0.0006322683629912171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025539876927498994,0.03781428312806734,0.3596286814977943
0.291218379458269,0.11376554975520277,0.0,0.1200755446028583,0.0,0.028531721305819387,0.0031575615261902044,0.0003344525694505631,0.008716749835633137,0.0045397134554591495,0.00952843271719588,0.0,0.0006629151244088099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383250772654466,0.0368052501541413,0.3588312217688268
0.28915568604264685,0.11600012619467781,0.0,0.11947896721499869,0.0,0.029043256809211455,0.003066954317566398,0.00030896774729462245,0.008280947801259226,0.004473891096196022,0.00915459293646111,0.0,0.0007148545711421897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024628859955155402,0.036807204453687084,0.35888569085970323
