Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is dependent,Is Blocker,Is Reference,Is Incorporates,Is Regression,Is Cloners,Is Child-Issue,Is Required,Is Supercedes,Is Container,Is Problem/Incident,Is Blocked,Is Completes,Is Dependent,Is Parent Feature,Is Dependency,Has Config Files,Has Source Code,Modified Source Code Files,num_of_tests_failed,CI Latency
0.026031886150131172,0.13887373706714407,0.012893235301139274,0.18972775949165196,0.15147531322928132,0.008957599534126623,0.011330108509160688,0.020615700742245904,0.004011165985491544,0.006752841440407342,0.0051002267245730485,0.0,0.0038450276125771175,0.0006151372119351948,0.002893469457025778,0.007487606940308517,0.0,0.0005123017887115395,0.0014386013027928052,0.0,0.0,0.020699099442116516,0.011416579153031629,0.09816415386316138,0.1322630140745788,0.1448954349784077
0.02667611008710068,0.14036187441085785,0.012833019285944583,0.19018644212348773,0.15277790105567696,0.008812997342292576,0.011197390893837145,0.020440192565130095,0.004296503049307563,0.006518371534494088,0.005139601299733771,0.0,0.004155311279403809,0.0007428811759831547,0.0031585865262692032,0.006934889735065948,0.0,0.0006101047866648122,0.0014093905927606524,0.0,0.0,0.020423117783336227,0.011565495521635107,0.0952039614821282,0.13506001754788519,0.14149583992100467
0.027269280896755593,0.1433395830236539,0.012246557872958017,0.1916936797004731,0.15036093927927976,0.008516689956262901,0.011879387273396092,0.020474863704777975,0.004418843991731827,0.00789073451444991,0.0043441686257341605,0.0,0.0034923747007483117,0.0009012267011762193,0.0031792232311089125,0.006557384383110483,0.0,0.000539436675071946,0.0012477227734978417,0.0,0.0,0.019912593830401035,0.011340760298010993,0.09752611383949139,0.13095747792023069,0.14191095680767893
0.02787157974341744,0.13998484233283343,0.01262418966789911,0.19114802823376775,0.15245333923315849,0.008948192514071796,0.011817308082172273,0.02045852515866634,0.004328667235402992,0.007430271346641844,0.004852686473244411,0.0,0.0037816201273614416,0.0007588714012525487,0.0030191628856885335,0.006571417529202368,0.0,0.0005836495292718915,0.0011766901783856296,0.0,0.0,0.019535828179358068,0.011718636678807445,0.09754189432003438,0.1319592369521568,0.14143536219720504
0.02578157056838302,0.14327483586707895,0.013067702776537979,0.188811490967177,0.15097492681215688,0.008548623204750402,0.012055543699776426,0.020265384394849047,0.004527557992820415,0.007647123125458374,0.004488885246989274,0.0,0.003929140397499283,0.0009585860434988498,0.003283998969846414,0.006785028957831493,0.0,0.00044907746100810163,0.0014028682986863266,0.0,0.0,0.01997107080886807,0.012601020164268218,0.09500341382686664,0.13173785617322128,0.14443429424242757
0.02644026991042663,0.1418397668666198,0.012487308178913487,0.18733407679944344,0.15391416958992069,0.008962546975364017,0.012262157902660647,0.02068603185985924,0.004083140249868086,0.007851815835100723,0.004922869780584797,0.0,0.0041991331990934985,0.0009031452603416361,0.002945571828385183,0.006779058031807027,0.0,0.000658783207225248,0.0012961657553328752,0.0,0.0,0.01988068291629278,0.011450168601059515,0.0990089284604767,0.1308115576135292,0.14128265117769484
0.026065991299924773,0.1442987102111437,0.0124524915280981,0.18863826638861209,0.15004271566457067,0.008862591356538786,0.011528237988349484,0.020591063241517892,0.004270993445957168,0.007474194944169071,0.004996401120509757,0.0,0.0036250726410362983,0.0008632780611338723,0.0033415844817801356,0.006481732035839118,0.0,0.00045574413185805725,0.001274982377273562,0.0,0.0,0.020008410832303147,0.011485755770521364,0.09604348386676145,0.13310498448497812,0.14409331412712334
0.02811641563593085,0.14411671943249243,0.012298011719922458,0.1875005242692944,0.15105495894092852,0.008530243885801887,0.01161817908334837,0.02037167529921078,0.004316571626757168,0.00832698651795476,0.004846989538522262,0.0,0.003964099695450552,0.0008728817405467767,0.003151803283111242,0.0063627002849120555,0.0,0.000598080317951372,0.001282836521291918,0.0,0.0,0.020047729301929704,0.011667146212967962,0.09620300781809303,0.12984192519004317,0.1449105136835383
0.024347648848741257,0.14117662101494505,0.012443863282963147,0.1895770746269837,0.15090978815226758,0.009013945010137886,0.01164113369202423,0.020954877301779494,0.00421242606228305,0.007626861639330347,0.0045652311612990795,0.0,0.0041343547601279205,0.0008619690129872328,0.003452468306412384,0.006919739279162991,0.0,0.0004748435898871563,0.0013262856008303943,0.0,0.0,0.02018630519992608,0.011629920354813814,0.09706350145057449,0.1322712315872283,0.14520991006529443
0.026369789817964007,0.14552354336662907,0.012544748230349156,0.1879856425242329,0.1504568664313323,0.008643941630925429,0.011667680403055944,0.019881475978161436,0.004307318289177184,0.007117066273760864,0.004710457580499336,0.0,0.0037844111891449637,0.000924291025783863,0.002840630083043572,0.0069443875335563395,0.0,0.0005207901193799126,0.001366809966471367,0.0,0.0,0.020992282984336075,0.01139758428753244,0.09681567859061121,0.12924133356961534,0.14596327012443738
0.027187744931615476,0.13990063850629883,0.012719726966349728,0.19212587700431244,0.15043123788616397,0.008804262621493456,0.011893951831548387,0.02008052084237859,0.0041429784982557885,0.007815875678534239,0.004631213435176802,0.0,0.004061527261001253,0.0007856743201549567,0.002994044549262869,0.006427087448350166,0.0,0.0004580452402246088,0.0013570870372489716,0.0,0.0,0.020096740745005216,0.011767022791909146,0.09724317252271691,0.13027042115703705,0.14480514872496125
0.02652257453443675,0.1398019755740289,0.012831989911181915,0.18900606138098308,0.15251092451763687,0.008712939386566719,0.01168067114195942,0.020931113384543593,0.004347700228088933,0.007165531697146189,0.004266173272721045,0.0,0.004128359805738796,0.0008266468740311478,0.0025892896679335373,0.00679089900293523,0.0,0.0005269710761251584,0.0012701040984469782,0.0,0.0,0.020673952825208505,0.011279368768545496,0.09663893153703661,0.1331888100767579,0.1443090112379473
0.028169428418245872,0.14211007832914982,0.012039132274751368,0.18833512214575449,0.15390975420426817,0.008798894559409869,0.011658999859241915,0.02032478258957556,0.004311621021963545,0.007107501884636517,0.004863037065486434,0.0,0.004128798685508786,0.0007704368823488722,0.0028791683629940555,0.006687626011220521,0.0,0.00047566653582712575,0.0015405977831043423,0.0,0.0,0.020281549764814603,0.012028259797342549,0.09797153813969284,0.12981727803795076,0.141790727646712
0.025865432739799483,0.14600209435850195,0.012891322096846309,0.18827827008859632,0.15109416772997714,0.008687133589351456,0.011602429503338105,0.020813753434982096,0.003918347828031167,0.007142677755464288,0.0051608907987952335,0.0,0.003644351424465915,0.0008876577449147093,0.003092037206142429,0.006813960086563002,0.0,0.00040792313041527464,0.00142836422333612,0.0,0.0,0.020041585934132265,0.011502960011376684,0.09782663536897432,0.1302800255623191,0.14261797938367668
0.027240142551084562,0.14572519190425512,0.013240993910371573,0.18483598116006322,0.15126528736838496,0.008855885718839074,0.011347831008764889,0.020575150885701478,0.004307395858642154,0.007432976347182293,0.004449786860667265,0.0,0.00395646256995678,0.0008732481849387357,0.003263544500217341,0.006468592053566084,0.0,0.0005012390640815911,0.0014727429520834182,0.0,0.0,0.021297425211211325,0.011357972436114952,0.09736018654961265,0.1309968957506647,0.1431750671535959
0.0253246750864062,0.14457245791428722,0.013007563949642125,0.19035336327749935,0.1491515463983144,0.00907206578905315,0.011555868633961918,0.020024239865258253,0.004398597805888335,0.007562665128420383,0.004641716093507558,0.0,0.00396153598603119,0.0008773676117677812,0.0030938364691890366,0.006833543755153268,0.0,0.00042960345076653095,0.0014738540291324065,0.0,0.0,0.020528822671894466,0.011597973291624371,0.09466812799751866,0.13390424600307305,0.1429663287916104
0.025350301262178382,0.14109135927626687,0.01274746194788375,0.19201330632464578,0.15084018486362907,0.009236705999177298,0.012062592354693402,0.020143871768402145,0.004538142209321511,0.007622016060427378,0.005154973240567292,0.0,0.0036880800262525633,0.0008739045183918754,0.002801649437948046,0.006636862557879429,0.0,0.0005232332727146899,0.0012720992244311807,0.0,0.0,0.0196672353759703,0.011039141430909376,0.09775971500954286,0.13119544521815057,0.1437417186206163
0.026473866060711605,0.13802412650661328,0.012567842545169669,0.1873209450096069,0.15240682036574915,0.008771785228797646,0.01242141788208332,0.020767361498978808,0.004146300436263124,0.00679350935363047,0.004375386945810427,0.0,0.003797350368539787,0.0007987598971055223,0.003274177723292385,0.0066469357123089354,0.0,0.0003945142328554109,0.0013003214141409708,0.0,0.0,0.02044439294153105,0.01249956488817065,0.09751357306771173,0.1321128103143814,0.1471482376065478
0.027108460935648733,0.14237757636945492,0.013370252588844767,0.1853466530728287,0.14889894877457532,0.008542419911573059,0.011744960240696527,0.020543196794455272,0.004101193639148841,0.007730112161597738,0.004202034254961398,0.0,0.0034355141128930766,0.00086696562022325,0.0028731615800996297,0.0069258927526124146,0.0,0.0005267278279507163,0.0011742114808693611,0.0,0.0,0.01951272376374321,0.012088091273578318,0.10034193599008001,0.13310591834931232,0.1451830485048525
0.026855177326229118,0.14281557967653774,0.012242090939678842,0.18864781346047707,0.15074880983949282,0.00885932540563589,0.011005272618520074,0.019994536270413803,0.00393869001168652,0.007546698531348697,0.004110697716701789,0.0,0.0035872307086435595,0.0007295119109327424,0.003110479184182268,0.006896112824665207,0.0,0.0005281557641542722,0.0013824042374800706,0.0,0.0,0.021084855949707094,0.011600893071575274,0.09827115074489681,0.13241430130496554,0.1436302125020748
0.026264338598412547,0.14489762054015884,0.012919903851761186,0.1908207572728918,0.15193749618929497,0.009059325511461606,0.011231304498389345,0.02002021670401937,0.004165501394455665,0.00653492378696042,0.004859838077097206,0.0,0.003900290182872342,0.0008233142724744164,0.0031696903966461657,0.007154272684256595,0.0,0.00045667277957515425,0.0011981587959631246,0.0,0.0,0.020162702626433042,0.012014923020242235,0.09763716193639084,0.12963767548444333,0.14113391139579984
0.025945337320933497,0.14051864858411228,0.01275727084843547,0.18913601860074838,0.15287561460697618,0.008497010181478432,0.01184778663275276,0.019827439862908927,0.004295076892690542,0.007379049202339305,0.004597167182273697,0.0,0.0039621112042539895,0.0008807386936045697,0.0029562515751550165,0.006967926853413896,0.0,0.0005093971143868529,0.0013245390556585912,0.0,0.0,0.020514392406905613,0.011653891801639553,0.09748907951784912,0.13110873594948108,0.14495651591200226
0.025458187445604075,0.14169653641854152,0.012828601763934262,0.19057243981226063,0.15246664487025346,0.00822336255864049,0.011346988690431494,0.020783090799852032,0.00412021904432385,0.007963865045092612,0.004477664812178013,0.0,0.004335069998058139,0.0008282143140345866,0.003152999106269093,0.006887408136386834,0.0,0.0005566719393147754,0.0011269127016766004,0.0,0.0,0.021127559371504886,0.011312825854822892,0.09760912956725869,0.12957202265583387,0.1435535850937272
0.026187323917281152,0.14173461433457807,0.012536114111444358,0.1879361877541989,0.15150545962272904,0.008892520866317699,0.011865379785490335,0.020437347487998414,0.004382635017795834,0.007062633750690152,0.004677674938379985,0.0,0.003990233072225472,0.0008355538194453809,0.002762621719088405,0.006517704508910749,0.0,0.0004664364784941581,0.0012286765147404824,0.0,0.0,0.0203289127641997,0.011760163482237164,0.09617106783046706,0.13203558132957743,0.14668515689371006
0.02700029385247934,0.13990950566355317,0.012801184631228082,0.18961780960703364,0.152262625260021,0.00897468034421801,0.01204519779894502,0.020766182199097722,0.003965330122459533,0.007751085955922164,0.004521218679457399,0.0,0.0041866825287741865,0.0008893507037533119,0.003146621496047786,0.006860257300915838,0.0,0.0005377094023586305,0.0013922824644858544,0.0,0.0,0.020290878121236186,0.011495630940544918,0.0975802445079101,0.1303798221082039,0.14362540631135431
0.026414203852512863,0.14349981637307196,0.012160322395291434,0.18937911153214382,0.152742054765204,0.008768712504973308,0.011856766843614305,0.020290996599157403,0.004188383060574565,0.00708223423997064,0.005005573339395763,0.0,0.003926426638084054,0.0007343412221433678,0.002637917959182454,0.0064420995058815655,0.0,0.0005554415567161533,0.0012763024868836174,0.0,0.0,0.020561044715706942,0.0112227852795285,0.09604607458957061,0.13106998015082758,0.14413941038956513
0.028625630746185533,0.14275398622591626,0.011960727792573182,0.18832833796528803,0.15092250569393642,0.009011895382501217,0.012142335306066994,0.020372214376551366,0.00427074457349271,0.007301988537078315,0.004847532747051667,0.0,0.003801035420020469,0.0008739015519665149,0.002869784855698489,0.007061079302938943,0.0,0.0004901759679158456,0.0012699141919158747,0.0,0.0,0.020223771518846464,0.011708294395450678,0.09608189683950898,0.13188518905474517,0.14319705755435091
0.02662919261545999,0.14297213190138544,0.012999912654847743,0.18703476469846428,0.14933595103303055,0.0085790883396329,0.011234797021690874,0.019964248921330148,0.004441210484292959,0.007545154720229058,0.004686964241696248,0.0,0.0037497712841385944,0.0008213274577918081,0.0030065531542019215,0.006535046298256321,0.0,0.0005910112614905128,0.00130934884825799,0.0,0.0,0.020059780456486834,0.011951164667176736,0.0998141884094659,0.13095595472245886,0.14578243680821434
0.02554519803932151,0.14262983788848208,0.012649452052772032,0.18965074567500514,0.1527814892577771,0.008671940668281882,0.011436566779115824,0.02075209748740133,0.004358224744301937,0.007236180467958038,0.00464712516497879,0.0,0.0040611808108611544,0.0009186635170196722,0.002980625735217149,0.006717087307626312,0.0,0.0004626237501180872,0.0015074201762339736,0.0,0.0,0.01954733369354803,0.011638887913190784,0.09817019132944077,0.13009322797847575,0.14354389956287267
0.024724812995419867,0.14050034514426896,0.012795088475695025,0.18916904339474788,0.15229997412869006,0.008843445418123022,0.011831666719325352,0.020637030644318176,0.004437903503445448,0.007017459568970955,0.0050556003811560585,0.0,0.0034040836034880404,0.0008451063486283591,0.0032286754931998536,0.006987633715799609,0.0,0.0004804282920299762,0.00133908976610578,0.0,0.0,0.020872483030660048,0.01207419044738626,0.09568893719047517,0.13308532751059654,0.14468167422746953
0.026429979863939877,0.14364723349988054,0.012907591805277943,0.1885364730787758,0.14938902551321073,0.008939532329214675,0.011660854340029706,0.02024114810772424,0.004146049306702522,0.007382153124539967,0.004899689201182299,0.0,0.004089597394765402,0.0008737895976247634,0.0027971433796107666,0.006679272901535749,0.0,0.0005530107428877444,0.0015010396438724875,0.0,0.0,0.019903180031115818,0.012284032171112439,0.09832719114476703,0.1303811624058445,0.1444308504163851
0.027114044866740163,0.14370133082826714,0.012807366627061719,0.19283362979756766,0.14899067352314996,0.00895257999014245,0.011446785035765338,0.02032765102106854,0.0044438179277136195,0.007237404279143054,0.004526005312573805,0.0,0.003985427500175795,0.0007734469925460713,0.002857724532536815,0.006473949647559119,0.0,0.0005031104322853776,0.0013841374971718774,0.0,0.0,0.019523161031048546,0.011724627286324545,0.09802418755427927,0.12894793430819568,0.1434210040086834
0.025147125468218345,0.1438877170266983,0.012569769025241045,0.18577397848337635,0.15312124812036143,0.009162305740173708,0.012368420799534995,0.020724088896795924,0.004455915486297438,0.007302243564270994,0.004986672085713595,0.0,0.003997791555229475,0.0007520394893243968,0.0027301278677034496,0.006803314910368422,0.0,0.0004810273706518398,0.0011941100253751165,0.0,0.0,0.020322919265880805,0.01211342177893,0.09752793248704691,0.12941719619952166,0.14516063435328577
0.02707855972932331,0.14113519909887245,0.01267271702654591,0.1922456154998686,0.15275385977689,0.008977985027049568,0.01165872509719398,0.019550976725053692,0.004293162283270283,0.0071114834034440855,0.004394601902356724,0.0,0.003824594211656275,0.000668486098592342,0.0032755058227678137,0.006534348456718254,0.0,0.0005506913068781154,0.0012664576303828407,0.0,0.0,0.02065639380832863,0.011940056534279512,0.09491927216428328,0.13271681026571527,0.1417744981305291
0.026503020373017334,0.14357237314856203,0.01244127418702991,0.18796906525481466,0.15119902760539172,0.009305136606444697,0.01138778880551317,0.02072148602613088,0.004347169039202475,0.007185451002179511,0.004596740123499201,0.0,0.003676363464058279,0.0007295197742399082,0.0031525487426473813,0.006147380550052457,0.0,0.0005073172277988309,0.0012855963231663452,0.0,0.0,0.02079609365827368,0.011512451537170554,0.09658848982089552,0.1329596847118892,0.14341602201802228
0.026077886597379484,0.14087544664609578,0.01261290703315123,0.19052328988814726,0.1502639277132963,0.008453619585539805,0.011784869424537015,0.020362280127183007,0.004896948066118114,0.0069682200031277956,0.004685087040935427,0.0,0.003972994286502064,0.0007120151390546228,0.0031919037961141692,0.006368614291586137,0.0,0.00041885696230903427,0.0015258187951620573,0.0,0.0,0.021025572327345317,0.011454373309168908,0.09642063828782262,0.13417007608454112,0.14323465459488272
0.02587394187210524,0.1419331521997275,0.012757323803386105,0.18955045240300075,0.15004805373096647,0.00865088005509348,0.011904177579662428,0.02085004620554929,0.0044226955280968865,0.007158660770355138,0.004486237404070132,0.0,0.003916093637991962,0.0008143722160816496,0.0031729675421698278,0.006496574758304496,0.0,0.0005647385357104998,0.001504122861259027,0.0,0.0,0.020192786623682672,0.011973583681750404,0.09852656519037913,0.12999338748152522,0.14520918591913173
0.024975618835632405,0.13988340320199635,0.013033535630587451,0.19291872922155057,0.15210490352474398,0.008688825390644911,0.011660495791524,0.0212273551726914,0.004239381415731766,0.007187979407038627,0.00428323738850943,0.0,0.003446060648734886,0.0008075395470607075,0.0029900115056388844,0.006898892882681475,0.0,0.0005892644333289592,0.00156671806895381,0.0,0.0,0.02073165058006146,0.011434126096656476,0.09654502339535012,0.13187394603689684,0.14291330182398546
0.025588535199626096,0.14333946267372852,0.013203789616140448,0.19167431912672786,0.14999650262381464,0.00948646615791553,0.012066497756898529,0.019914261632994243,0.004404218832317324,0.007462203608805498,0.004934854305810396,0.0,0.0036763469829734136,0.0007243441081336849,0.0030597632862905382,0.006588729682253221,0.0,0.0004968738563131644,0.00143732899323557,0.0,0.0,0.019306500778219486,0.011529101971931294,0.09709004513052964,0.1333090925153889,0.140710761159952
0.026622666827308395,0.1470706287980174,0.012262711571472112,0.1879402577981045,0.14889187061061956,0.009080755189228162,0.011360834095748288,0.020001478871997682,0.004152887506973553,0.007688114308208744,0.004750268801591612,0.0,0.004380064230110282,0.0008195098920566475,0.002994139531204753,0.006437518178628277,0.0,0.0005112107230228555,0.0012873009765267118,0.0,0.0,0.020238272717714972,0.011774179252244336,0.09854877136423161,0.12867254003116865,0.14451401872382097
0.026606115139014237,0.1372556729545519,0.01290296092689075,0.19298940632337389,0.14839046966111086,0.008803326019908898,0.012238218183251211,0.020868341414066786,0.004377639259644618,0.007527016643596491,0.004055720553471894,0.0,0.004166840182502301,0.000943929362251545,0.002950393006314054,0.0064374415653445744,0.0,0.0006243060501824562,0.0014084668319178494,0.0,0.0,0.020259758913727922,0.011720425982650912,0.09714630903629952,0.13522239088454852,0.1431048511053788
0.02659170348112653,0.1465228376766086,0.01252805224261885,0.18899298780418633,0.15051441379152775,0.009101626937388963,0.011482578188613993,0.019956939357389524,0.004195083692117978,0.007366135549377924,0.005035194245841615,0.0,0.003794522116010572,0.0006950053565833433,0.002556325405644231,0.00700698747436958,0.0,0.0005131074143082483,0.001275365268197858,0.0,0.0,0.02003611005333532,0.011556749929810628,0.09801264047494099,0.12886709583093786,0.1433985377090633
0.02544524534048826,0.1425882900804851,0.013237151807912522,0.19178075135620126,0.15415744983056234,0.008715305028570937,0.011765351676078627,0.020260457750113862,0.004304153928175912,0.007381382951628553,0.005162341782287024,0.0,0.003665763106896739,0.0009269883960237588,0.003044035042626996,0.006525292859721174,0.0,0.0004204421973623256,0.0014401092308710737,0.0,0.0,0.01993171057362502,0.011643322914569007,0.09468122427986649,0.13049091466965476,0.14243231519627833
0.027626804029695713,0.13976335939725207,0.012518279291566898,0.19029104445016598,0.15041741860694763,0.008748986260001425,0.011764453804615623,0.020341509050568946,0.004434541092632803,0.007979875964556193,0.004824225213572463,0.0,0.0037974045175170335,0.0007666124569188535,0.0026060245008255978,0.007008843803643168,0.0,0.0004552422980822615,0.0013830899779594971,0.0,0.0,0.0202185374828411,0.012108178597007893,0.099279585406334,0.12967846586330664,0.14398751793398823
0.026658602018233262,0.14357637489494227,0.01278310541163267,0.19094609119359027,0.15254227739135356,0.008975315541395685,0.011636571426337377,0.020673201622143648,0.0041171061868730775,0.00707103326317834,0.005008747764556065,0.0,0.0038834636609830437,0.0007170866241301782,0.0030234664898662967,0.006537127366854389,0.0,0.0004678941474201388,0.0012651254997759942,0.0,0.0,0.019664758042888024,0.011106723803308936,0.09641546491702514,0.13223224581099371,0.14069821692251794
0.027091887732375856,0.1425568216110702,0.012691531892151381,0.18810995023134727,0.15107270350887825,0.009401745223095007,0.011417883895008354,0.019929073506079763,0.004369634892140294,0.0066552408829514045,0.004437910013481332,0.0,0.004014183901886047,0.0009291057602643177,0.0030245773601731887,0.006676278023208098,0.0,0.0005426311428222766,0.0013796636903793276,0.0,0.0,0.019558295386000922,0.011638972926069238,0.09785973858157526,0.1342304546252165,0.14241171521382578
0.026578495029512518,0.13921492030637278,0.012774667194001768,0.18811950512783718,0.1520367947284968,0.00938091192385804,0.011375980700241388,0.019815469362812956,0.004306573356649637,0.006890489739728172,0.004387613614619144,0.0,0.004169304340290943,0.0010734038250598814,0.0027130271633194424,0.00692939276704554,0.0,0.00044872445076731714,0.0013932829319568429,0.0,0.0,0.020521147462388492,0.012305728449029479,0.09737335074606457,0.13280922588837601,0.14538199089157114
0.02575214112878631,0.14460894163021634,0.013121708668878504,0.19257346803606973,0.15068173519284045,0.008078975540991615,0.01177376842478421,0.02133276788031413,0.00402545065029323,0.006908665740335355,0.004401191481623308,0.0,0.0036095943906904716,0.0008646139912304819,0.0029526681367660814,0.00683878874116633,0.0,0.00044979648710995884,0.001324236529551707,0.0,0.0,0.02073937459622365,0.011388380133683866,0.0951456401022168,0.12921462836159958,0.14421346415462793
0.026708297243019364,0.14405247527684822,0.012880056994434546,0.18961121445042223,0.1473518464896647,0.008994019965761674,0.011385377591891396,0.020664866928752006,0.004267561322778224,0.007255894627873363,0.004208943599671281,0.0,0.00363924546122189,0.0006852456432366445,0.0031886015312980387,0.006599380196461881,0.0,0.0004418806533400601,0.0014877845497105178,0.0,0.0,0.02025168939550327,0.011495771877714136,0.09888128771796333,0.1315446549514108,0.14440390353102245
0.025814444563916617,0.14117506031968685,0.012946165694866122,0.18904778143013964,0.15083391899199766,0.008711818984385675,0.011925351251638518,0.020867398786622235,0.004362282866347271,0.007683959455088986,0.00488930189930107,0.0,0.003983921271677748,0.0008548931412578085,0.002788985632032573,0.006510210933893599,0.0,0.0003775334203308595,0.0013719068346969726,0.0,0.0,0.020590979993139046,0.011385290233290695,0.09621039565585895,0.13203871808464757,0.1456296805551836
