project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Incorporates,is_Reference,is_Duplicate,is_Regression,is_Blocker,is_Container,is_dependent,is_Supercedes,is_Required,is_Cloners,is_Blocked,is_Problem/Incident,is_Dependent,is_Child-Issue,is_Dependency,is_Parent Feature,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
AMBARI,14155849.0,7598,0,21.0,80.0,3.0,152,0,0,150,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412180204,16344.678287037035,0.0024074074080999,Thu 2 Oct 2014 00:16:44 +0000,Wed 1 Oct 2014 18:07:05 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14157392.0,7617,0,10.0,114.0,2.0,152,2,0,150,2.0,3,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412263176,16345.638611111111,0.0035995370380987,Thu 2 Oct 2014 23:19:36 +0000,Thu 2 Oct 2014 22:04:01 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14157462.0,7618,0,6.0,12.0,3.0,152,4,0,150,3.0,1,3,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412265262,16345.66275462963,0.0091319444454711,Thu 2 Oct 2014 23:54:22 +0000,Thu 2 Oct 2014 22:05:42 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14157520.0,7617,0,10.0,114.0,2.0,172,2,0,168,2.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412268327,16345.698229166666,0.0200925925928459,Fri 3 Oct 2014 00:45:27 +0000,Thu 2 Oct 2014 22:04:01 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14161375.0,7618,0,6.0,12.0,3.0,147,4,0,133,3.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412619817,16349.766400462962,0.0035416666651144,Tue 7 Oct 2014 02:23:37 +0000,Thu 2 Oct 2014 22:05:42 +0000,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14161398.0,7667,0,7.0,5.0,1.0,147,0,0,133,1.0,1,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412622193,16349.793900462964,0.0275000000019645,Tue 7 Oct 2014 03:03:13 +0000,Tue 7 Oct 2014 02:05:53 +0000,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14163631.0,7687,0,150.0,143.0,37.0,143,0,0,128,1.0,1,2,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412754065,16351.32019675926,0.0021759259252576,Wed 8 Oct 2014 15:41:05 +0000,Wed 8 Oct 2014 03:40:15 +0000,1.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14167931.0,7685,0,9.0,1381.0,28.0,175,0,0,155,1.0,3,2,1,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412962944,16353.737777777778,0.0310995370364253,Sat 11 Oct 2014 01:42:24 +0000,Wed 8 Oct 2014 01:46:15 +0000,1.0,1.0,0.0,0.0,0.0,0.0,700.0,4.0,704.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14167950.0,7714,0,154.0,283.0,9.0,175,0,0,155,1.0,3,3,1,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412965347,16353.765590277775,0.0278124999986175,Sat 11 Oct 2014 02:22:27 +0000,Thu 9 Oct 2014 18:14:12 +0000,0.0,1.0,38.0,63.0,101.0,7.0,0.0,0.0,0.0,0.0,1.0,205.0,82.0,287.0,2.0,1.0
AMBARI,14167966.0,7737,0,16.0,695.0,17.0,175,0,0,155,1.0,1,3,1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412967722,16353.793078703704,0.0155439814825513,Sat 11 Oct 2014 03:02:02 +0000,Fri 10 Oct 2014 19:04:39 +0000,0.0,1.0,264.0,12.0,276.0,14.0,0.0,0.0,0.0,0.0,1.0,179.0,0.0,179.0,3.0,1.0
AMBARI,14174085.0,7816,0,1.0,4.0,1.0,150,0,0,126,1.0,1,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413456807,16359.453784722222,0.0405208333322661,Thu 16 Oct 2014 18:53:27 +0000,Thu 16 Oct 2014 17:00:21 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14174332.0,7817,0,150.0,1000.0,22.0,150,0,0,126,2.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413468185,16359.585474537038,0.0039814814826968,Thu 16 Oct 2014 22:03:05 +0000,Thu 16 Oct 2014 18:46:27 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14174719.0,7825,0,206.0,425.0,14.0,163,1,0,144,2.0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413492214,16359.863587962964,0.0948263888894871,Fri 17 Oct 2014 04:43:34 +0000,Fri 17 Oct 2014 03:46:55 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14174946.0,7828,0,49.0,46.0,1.0,163,0,0,144,1.0,1,3,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413516200,16360.141203703704,0.0001851851848186,Fri 17 Oct 2014 11:23:20 +0000,Fri 17 Oct 2014 10:37:36 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,40.0,83.0,1.0,1.0
AMBARI,14175045.0,7830,0,4.0,36.0,5.0,163,0,0,144,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413523354,16360.22400462963,0.0075925925939372,Fri 17 Oct 2014 13:22:34 +0000,Fri 17 Oct 2014 13:07:14 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175059.0,7831,0,2.0,50.0,3.0,163,0,0,144,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413525141,16360.2446875,0.0198842592581058,Fri 17 Oct 2014 13:52:21 +0000,Fri 17 Oct 2014 13:30:12 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175098.0,7832,0,102.0,282.0,2.0,163,0,0,144,1.0,1,3,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413527620,16360.27337962963,0.0041203703713108,Fri 17 Oct 2014 14:33:40 +0000,Fri 17 Oct 2014 13:45:27 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175513.0,7835,0,5.0,75.0,2.0,163,0,0,144,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413549835,16360.530497685186,0.0134143518534983,Fri 17 Oct 2014 20:43:55 +0000,Fri 17 Oct 2014 15:51:31 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175641.0,7843,0,1.0,55.0,2.0,163,0,0,144,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413555739,16360.598831018518,0.0025925925929186,Fri 17 Oct 2014 22:22:19 +0000,Fri 17 Oct 2014 22:06:03 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175708.0,7825,0,206.0,425.0,14.0,163,1,0,144,2.0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413560665,16360.655844907407,0.0233680555556929,Fri 17 Oct 2014 23:44:25 +0000,Fri 17 Oct 2014 03:46:55 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175749.0,7845,0,31.0,353.0,13.0,188,3,0,161,1.0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413563625,16360.690104166666,0.029016203701758,Sat 18 Oct 2014 00:33:45 +0000,Fri 17 Oct 2014 23:45:27 +0000,1.0,1.0,2.0,0.0,2.0,2.0,20.0,7.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14175803.0,7845,0,31.0,353.0,13.0,188,3,0,161,1.0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413569062,16360.753032407409,0.0292824074094824,Sat 18 Oct 2014 02:04:22 +0000,Fri 17 Oct 2014 23:45:27 +0000,1.0,1.0,2.0,0.0,2.0,2.0,20.0,7.0,27.0,3.0,1.0,13.0,13.0,26.0,1.0,1.0
AMBARI,14176977.0,7861,0,4.0,33.0,2.0,191,0,0,161,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413789972,16363.30986111111,0.000694444444889,Mon 20 Oct 2014 15:26:12 +0000,Mon 20 Oct 2014 14:29:20 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14177460.0,7869,0,0.0,6.0,2.0,191,0,0,161,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413809878,16363.54025462963,0.0028819444451073,Mon 20 Oct 2014 20:57:58 +0000,Mon 20 Oct 2014 16:34:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14177869.0,7753,0,5.0,19.0,5.0,175,0,0,150,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413831873,16363.794826388888,0.0301736111105128,Tue 21 Oct 2014 03:04:33 +0000,Mon 13 Oct 2014 01:56:11 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14178558.0,7885,0,20.0,33.0,4.0,175,0,0,150,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413878463,16364.3340625,0.0061226851848914,Tue 21 Oct 2014 16:01:03 +0000,Tue 21 Oct 2014 15:17:25 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14179108.0,7889,0,72.0,1063.0,15.0,175,0,0,150,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413897071,16364.54943287037,0.0279861111102945,Tue 21 Oct 2014 21:11:11 +0000,Tue 21 Oct 2014 19:22:12 +0000,0.0,1.0,129.0,9.0,138.0,5.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,14.0,1.0,1.0
AMBARI,14180189.0,7906,0,1.0,75.0,2.0,170,0,0,148,1.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413969199,16365.384247685186,0.0178125000002182,Wed 22 Oct 2014 17:13:19 +0000,Wed 22 Oct 2014 16:04:03 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14180752.0,7912,0,1.0,6.0,1.0,170,0,0,148,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413993141,16365.661354166668,0.0042939814811688,Wed 22 Oct 2014 23:52:21 +0000,Wed 22 Oct 2014 23:30:14 +0000,0.0,1.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14181294.0,7908,0,5.0,80.0,4.0,165,0,0,144,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414039357,16366.196261574076,0.0038425925940828,Thu 23 Oct 2014 12:42:37 +0000,Wed 22 Oct 2014 16:52:41 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14182727.0,7927,0,10.0,876.0,9.0,186,5,0,156,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414124542,16367.182199074074,0.0189236111109494,Fri 24 Oct 2014 12:22:22 +0000,Thu 23 Oct 2014 16:16:24 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14182808.0,7927,0,10.0,876.0,9.0,186,5,0,156,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414131161,16367.25880787037,0.0148611111126228,Fri 24 Oct 2014 14:12:41 +0000,Thu 23 Oct 2014 16:16:24 +0000,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14183100.0,7952,0,36.0,105.0,2.0,186,0,0,156,1.0,1,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414143749,16367.404502314814,0.0040277777752635,Fri 24 Oct 2014 17:42:29 +0000,Fri 24 Oct 2014 17:19:06 +0000,0.0,1.0,99.0,35.0,134.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14183218.0,7933,0,376.0,376.0,27.0,186,0,0,156,3.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414146239,16367.43332175926,0.0006365740737237,Fri 24 Oct 2014 18:23:59 +0000,Thu 23 Oct 2014 18:14:08 +0000,1.0,1.0,0.0,0.0,0.0,0.0,89.0,89.0,178.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14183407.0,7962,0,0.0,16.0,1.0,186,0,0,156,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414153340,16367.51550925926,0.0097916666672972,Fri 24 Oct 2014 20:22:20 +0000,Fri 24 Oct 2014 20:02:48 +0000,0.0,1.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14183507.0,7960,1,145.0,42.0,6.0,186,0,0,156,1.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414156499,16367.55207175926,0.0037268518517521,Fri 24 Oct 2014 21:14:59 +0000,Fri 24 Oct 2014 18:52:09 +0000,1.0,1.0,0.0,0.0,0.0,0.0,8.0,38.0,46.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14185257.0,7987,0,21.0,62.0,3.0,207,0,0,187,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414395776,16370.32148148148,0.0114351851843821,Mon 27 Oct 2014 15:42:56 +0000,Mon 27 Oct 2014 15:23:07 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14186793.0,8000,0,39.0,926.0,6.0,197,0,0,175,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414473146,16371.216967592592,0.0221180555545288,Tue 28 Oct 2014 13:12:26 +0000,Tue 28 Oct 2014 12:55:35 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14186793.0,8000,0,39.0,926.0,6.0,197,0,0,175,1.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414473146,16371.216967592592,0.0221180555545288,Tue 28 Oct 2014 13:12:26 +0000,Tue 28 Oct 2014 12:55:35 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14190662.0,8048,1,5.0,11.0,2.0,183,0,0,155,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414668105,16373.4734375,0.0086574074048257,Thu 30 Oct 2014 19:21:45 +0000,Thu 30 Oct 2014 17:55:52 +0000,0.0,1.0,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,1.0,1.0
AMBARI,14197216.0,8144,0,11.0,1119.0,18.0,210,0,0,179,1.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415118656,16378.688148148149,0.0001273148154723,Wed 5 Nov 2014 00:30:56 +0000,Tue 4 Nov 2014 20:32:53 +0000,0.0,1.0,520.0,7.0,527.0,17.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,1.0,1.0
AMBARI,14198366.0,8156,0,3.0,30.0,3.0,210,0,0,179,1.0,4,3,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415165614,16379.231643518518,0.0120601851849642,Wed 5 Nov 2014 13:33:34 +0000,Wed 5 Nov 2014 12:55:24 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14199947.0,8178,1,3.0,3.0,2.0,204,0,0,172,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415230317,16379.980520833333,0.0019675925923365,Thu 6 Nov 2014 07:31:57 +0000,Thu 6 Nov 2014 07:09:14 +0000,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14201364.0,7985,0,368.0,1583.0,25.0,199,12,0,166,2.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415294253,16380.720520833333,0.0186805555549653,Fri 7 Nov 2014 01:17:33 +0000,Mon 27 Oct 2014 14:28:29 +0000,0.0,1.0,436.0,119.0,555.0,17.0,0.0,0.0,0.0,0.0,1.0,418.0,105.0,523.0,6.0,1.0
AMBARI,14201601.0,7985,1,368.0,1583.0,25.0,199,12,0,166,2.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415307514,16380.87400462963,0.0219212962965684,Fri 7 Nov 2014 04:58:34 +0000,Mon 27 Oct 2014 14:28:29 +0000,0.0,1.0,436.0,119.0,555.0,17.0,0.0,0.0,0.0,0.0,1.0,418.0,105.0,523.0,6.0,1.0
AMBARI,14203274.0,8220,0,36.0,48.0,12.0,211,0,0,174,3.0,1,2,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415400832,16381.954074074076,0.0139930555578757,Sat 8 Nov 2014 06:53:52 +0000,Fri 7 Nov 2014 23:25:45 +0000,1.0,1.0,10.0,4.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14212134.0,8330,0,13.0,64.0,8.0,156,1,0,133,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415935016,16388.13675925926,0.1323495370379532,Fri 14 Nov 2014 11:16:56 +0000,Fri 14 Nov 2014 06:12:05 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14212202.0,8329,0,0.0,20.0,2.0,156,0,0,133,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415937664,16388.167407407407,0.0306481481457012,Fri 14 Nov 2014 12:01:04 +0000,Fri 14 Nov 2014 05:50:35 +0000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,1.0,1.0
AMBARI,14212231.0,8330,0,13.0,64.0,8.0,156,1,0,133,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415940857,16388.204363425928,0.0282407407430582,Fri 14 Nov 2014 12:54:17 +0000,Fri 14 Nov 2014 06:12:05 +0000,0.0,1.0,6.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,39.0,2.0,41.0,2.0,1.0
AMBARI,14212508.0,8314,0,91.0,368.0,7.0,156,0,0,133,2.0,17,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415957197,16388.393483796295,0.0113773148150357,Fri 14 Nov 2014 17:26:37 +0000,Thu 13 Nov 2014 17:35:35 +0000,0.0,1.0,46.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,131.0,22.0,153.0,1.0,1.0
AMBARI,14212997.0,8337,0,1.0,1.0,1.0,156,0,0,133,1.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415976384,16388.615555555556,0.0313657407423306,Fri 14 Nov 2014 22:46:24 +0000,Fri 14 Nov 2014 21:49:01 +0000,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14213210.0,8335,1,13.0,10.0,10.0,160,0,0,139,1.0,1,2,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415984684,16388.71162037037,0.0043750000004365,Sat 15 Nov 2014 01:04:44 +0000,Fri 14 Nov 2014 18:11:28 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMBARI,14214191.0,8346,0,98.0,1016.0,27.0,130,0,0,109,1.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416160563,16390.747256944444,0.0398379629623377,Mon 17 Nov 2014 01:56:03 +0000,Mon 17 Nov 2014 00:54:25 +0000,1.0,1.0,447.0,53.0,500.0,12.0,24.0,8.0,32.0,2.0,1.0,130.0,20.0,150.0,3.0,1.0
AMBARI,14214251.0,8347,1,0.0,1.0,1.0,130,0,0,109,1.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416170530,16390.86261574074,0.0048495370392629,Mon 17 Nov 2014 04:42:10 +0000,Mon 17 Nov 2014 04:19:50 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
