project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Incorporates,is_dependent,is_Duplicate,is_Reference,is_Cloners,is_Regression,is_Blocker,is_Supercedes,is_Container,is_Required,is_Problem/Incident,is_Blocked,is_Dependent,is_Completes,is_Child-Issue,is_Dependency,is_Testing,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
HADOOP,12627874.0,3698,0,0.0,0.0,0.0,0,0,1,0,0,0.0,2,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220374756,14124.707824074074,0.0307523148148902,Wed 3 Sep 2008 00:59:16 +0000,Mon 7 Jul 2008 04:59:29 +0000,1.0,0.0,503.0,13.0,516.0,12.0,56.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628540.0,3498,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220558305,14126.832233796296,0.0134143518516793,Fri 5 Sep 2008 03:58:25 +0000,Thu 5 Jun 2008 14:00:37 +0000,0.0,0.0,192.0,0.0,192.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628540.0,3498,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220558305,14126.832233796296,0.0134143518516793,Fri 5 Sep 2008 03:58:25 +0000,Thu 5 Jun 2008 14:00:37 +0000,0.0,0.0,192.0,0.0,192.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628554.0,1869,0,0.0,0.0,0.0,0,46,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220564547,14126.904479166667,0.0070601851857645,Fri 5 Sep 2008 05:42:27 +0000,Mon 10 Sep 2007 19:17:35 +0000,1.0,0.0,332.0,34.0,366.0,21.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628598.0,3446,0,0.0,0.0,0.0,0,17,0,0,0,0.0,4,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220577707,14127.05679398148,0.0090277777781011,Fri 5 Sep 2008 09:21:47 +0000,Mon 26 May 2008 17:56:18 +0000,1.0,0.0,337.0,57.0,394.0,6.0,169.0,5.0,174.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628615.0,4060,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220583884,14127.128287037036,0.0065740740719775,Fri 5 Sep 2008 11:04:44 +0000,Wed 3 Sep 2008 14:24:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628641.0,3581,0,0.0,0.0,0.0,0,25,1,0,0,0.0,4,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220596516,14127.27449074074,0.0199884259254758,Fri 5 Sep 2008 14:35:16 +0000,Tue 17 Jun 2008 12:02:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628669.0,3722,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220603317,14127.35320601852,0.0009837962970777,Fri 5 Sep 2008 16:28:37 +0000,Wed 9 Jul 2008 01:03:41 +0000,1.0,0.0,164.0,165.0,329.0,4.0,57.0,46.0,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628766.0,3941,1,0.0,0.0,0.0,0,27,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220623609,14127.58806712963,6.944444612599909e-05,Fri 5 Sep 2008 22:06:49 +0000,Tue 12 Aug 2008 23:05:47 +0000,0.0,0.0,96.0,11.0,107.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12628801.0,4078,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220632254,14127.688125,0.0065162037044501,Sat 6 Sep 2008 00:30:54 +0000,Fri 5 Sep 2008 08:22:58 +0000,0.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629046.0,4104,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220811034,14129.757337962965,0.0073611111110949,Mon 8 Sep 2008 02:10:34 +0000,Sun 7 Sep 2008 23:41:38 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629046.0,4104,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220811034,14129.757337962965,0.0073611111110949,Mon 8 Sep 2008 02:10:34 +0000,Sun 7 Sep 2008 23:41:38 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629277.0,3581,0,0.0,0.0,0.0,0,25,1,0,0,0.0,4,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220876633,14130.516585648147,0.0076967592594883,Mon 8 Sep 2008 20:23:53 +0000,Tue 17 Jun 2008 12:02:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629312.0,4099,1,0.0,0.0,0.0,0,8,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220883215,14130.592766203705,0.0098495370384625,Mon 8 Sep 2008 22:13:35 +0000,Sat 6 Sep 2008 02:05:58 +0000,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629395.0,3970,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220909359,14130.895358796295,0.0052083333339396,Tue 9 Sep 2008 05:29:19 +0000,Tue 19 Aug 2008 09:43:54 +0000,0.0,0.0,261.0,15.0,276.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629630.0,4099,0,0.0,0.0,0.0,0,8,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220968854,14131.583958333336,0.016145833335031,Tue 9 Sep 2008 22:00:54 +0000,Sat 6 Sep 2008 02:05:58 +0000,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629660.0,3446,1,0.0,0.0,0.0,0,17,0,0,0,0.0,4,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220975450,14131.660300925929,0.005856481482624,Tue 9 Sep 2008 23:50:50 +0000,Mon 26 May 2008 17:56:18 +0000,1.0,0.0,341.0,59.0,400.0,6.0,165.0,5.0,170.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12629929.0,4054,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221047294,14132.491828703704,0.0239699074081727,Wed 10 Sep 2008 19:48:14 +0000,Tue 2 Sep 2008 23:03:41 +0000,0.0,0.0,2.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630036.0,3992,0,0.0,0.0,0.0,0,10,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221061532,14132.65662037037,0.0212962962959863,Wed 10 Sep 2008 23:45:32 +0000,Thu 21 Aug 2008 17:48:34 +0000,1.0,0.0,743.0,0.0,743.0,4.0,188.0,0.0,188.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630036.0,3992,0,0.0,0.0,0.0,0,10,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221061532,14132.65662037037,0.0212962962959863,Wed 10 Sep 2008 23:45:32 +0000,Thu 21 Aug 2008 17:48:34 +0000,1.0,0.0,743.0,0.0,743.0,4.0,188.0,0.0,188.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630078.0,4151,1,0.0,0.0,0.0,0,0,0,0,0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221075997,14132.824039351852,0.0454861111102218,Thu 11 Sep 2008 03:46:37 +0000,Wed 10 Sep 2008 21:47:04 +0000,0.0,0.0,71.0,66.0,137.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630137.0,4154,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221096208,14133.057962962965,0.0088194444451801,Thu 11 Sep 2008 09:23:28 +0000,Thu 11 Sep 2008 00:42:09 +0000,0.0,0.0,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630213.0,2403,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221115824,14133.285000000002,0.0065856481505761,Thu 11 Sep 2008 14:50:24 +0000,Tue 11 Dec 2007 02:30:25 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630295.0,3992,1,0.0,0.0,0.0,0,10,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221129466,14133.44289351852,0.002650462962265,Thu 11 Sep 2008 18:37:46 +0000,Thu 21 Aug 2008 17:48:34 +0000,1.0,0.0,745.0,0.0,745.0,4.0,189.0,0.0,189.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630295.0,3992,1,0.0,0.0,0.0,0,10,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221129466,14133.44289351852,0.002650462962265,Thu 11 Sep 2008 18:37:46 +0000,Thu 21 Aug 2008 17:48:34 +0000,1.0,0.0,745.0,0.0,745.0,4.0,189.0,0.0,189.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630435.0,4145,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221150370,14133.684837962965,0.0113310185188311,Fri 12 Sep 2008 00:26:10 +0000,Wed 10 Sep 2008 05:15:56 +0000,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12630462.0,3638,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221157345,14133.76556712963,0.0007523148160544,Fri 12 Sep 2008 02:22:25 +0000,Wed 25 Jun 2008 05:10:29 +0000,0.0,0.0,244.0,30.0,274.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12631232.0,3938,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221501805,14137.752372685183,0.0103240740754699,Tue 16 Sep 2008 02:03:25 +0000,Tue 12 Aug 2008 19:51:22 +0000,1.0,0.0,702.0,253.0,955.0,19.0,67.0,67.0,134.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDFS,12631435.0,399,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221550562,14138.316689814814,0.0044328703697829,Tue 16 Sep 2008 15:36:02 +0000,Fri 22 Aug 2008 23:22:11 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,12631435.0,399,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221550562,14138.316689814814,0.0044328703697829,Tue 16 Sep 2008 15:36:02 +0000,Fri 22 Aug 2008 23:22:11 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,12631435.0,399,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221550562,14138.316689814814,0.0044328703697829,Tue 16 Sep 2008 15:36:02 +0000,Fri 22 Aug 2008 23:22:11 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,12631435.0,399,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221550562,14138.316689814814,0.0044328703697829,Tue 16 Sep 2008 15:36:02 +0000,Fri 22 Aug 2008 23:22:11 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12631568.0,3019,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221573475,14138.581886574071,0.0090509259243845,Tue 16 Sep 2008 21:57:55 +0000,Fri 14 Mar 2008 16:22:59 +0000,0.0,0.0,597.0,0.0,597.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12631618.0,3914,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221584148,14138.705416666666,0.0164351851854007,Wed 17 Sep 2008 00:55:48 +0000,Thu 7 Aug 2008 05:44:28 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12631737.0,4184,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221621952,14139.142962962964,0.0123495370371529,Wed 17 Sep 2008 11:25:52 +0000,Tue 16 Sep 2008 12:06:39 +0000,0.0,0.0,13.0,41.0,54.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12631926.0,4084,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221654328,14139.517685185185,0.0078703703693463,Wed 17 Sep 2008 20:25:28 +0000,Fri 5 Sep 2008 17:39:23 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632079.0,3829,1,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221679884,14139.813472222222,0.008472222221826,Thu 18 Sep 2008 03:31:24 +0000,Fri 25 Jul 2008 11:15:58 +0000,1.0,0.0,249.0,89.0,338.0,12.0,38.0,10.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632348.0,4083,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221736496,14140.468703703702,0.0073611111092759,Thu 18 Sep 2008 19:14:56 +0000,Fri 5 Sep 2008 17:20:16 +0000,1.0,0.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632423.0,4189,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221748560,14140.608333333332,0.0066550925912451,Thu 18 Sep 2008 22:36:00 +0000,Tue 16 Sep 2008 13:54:23 +0000,1.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632471.0,4126,1,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221755970,14140.694097222222,0.0112268518514611,Fri 19 Sep 2008 00:39:30 +0000,Tue 9 Sep 2008 10:14:54 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632495.0,2816,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221765656,14140.806203703703,0.0089351851856918,Fri 19 Sep 2008 03:20:56 +0000,Thu 14 Feb 2008 02:32:36 +0000,0.0,0.0,92.0,3.0,95.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632495.0,2816,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221765656,14140.806203703703,0.0089351851856918,Fri 19 Sep 2008 03:20:56 +0000,Thu 14 Feb 2008 02:32:36 +0000,0.0,0.0,92.0,3.0,95.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632521.0,4175,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221773493,14140.896909722222,0.0028819444432883,Fri 19 Sep 2008 05:31:33 +0000,Mon 15 Sep 2008 18:24:11 +0000,1.0,0.0,1234.0,3026.0,4260.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632567.0,4070,1,0.0,0.0,0.0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221781101,14140.984965277778,0.0009375000008731,Fri 19 Sep 2008 07:38:21 +0000,Thu 4 Sep 2008 16:40:15 +0000,1.0,0.0,112.0,0.0,112.0,7.0,10.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632607.0,3592,1,0.0,0.0,0.0,0,21,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221789417,14141.081215277778,0.0007754629623377,Fri 19 Sep 2008 09:56:57 +0000,Wed 18 Jun 2008 16:04:17 +0000,0.0,0.0,22.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632797.0,4077,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221826201,14141.50695601852,0.0229629629648115,Fri 19 Sep 2008 20:10:01 +0000,Fri 5 Sep 2008 05:53:59 +0000,0.0,0.0,25.0,5.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12632902.0,4205,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221842263,14141.692858796296,0.0115624999998544,Sat 20 Sep 2008 00:37:43 +0000,Thu 18 Sep 2008 20:58:58 +0000,1.0,0.0,3139.0,5517.0,8656.0,129.0,3813.0,1625.0,5438.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633389.0,4226,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222075758,14144.395347222222,0.0130555555551836,Mon 22 Sep 2008 17:29:18 +0000,Fri 19 Sep 2008 20:28:10 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633479.0,4226,0,0.0,0.0,0.0,0,7,0,0,0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222086519,14144.519895833331,0.0055902777785377,Mon 22 Sep 2008 20:28:39 +0000,Fri 19 Sep 2008 20:28:10 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633545.0,4242,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222094649,14144.613993055556,0.0115856481479568,Mon 22 Sep 2008 22:44:09 +0000,Mon 22 Sep 2008 18:18:23 +0000,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633612.0,4228,0,0.0,0.0,0.0,0,8,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222114494,14144.843680555556,0.1064930555548926,Tue 23 Sep 2008 04:14:54 +0000,Fri 19 Sep 2008 23:45:20 +0000,0.0,0.0,248.0,7.0,255.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633643.0,4237,1,0.0,0.0,0.0,0,0,0,0,0,0.0,6,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222126792,14144.98601851852,0.0151851851860556,Tue 23 Sep 2008 07:39:52 +0000,Mon 22 Sep 2008 10:24:17 +0000,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,12633728.0,4247,0,0.0,0.0,0.0,0,8,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222147651,14145.22744212963,0.0084953703699284,Tue 23 Sep 2008 13:27:31 +0000,Tue 23 Sep 2008 07:13:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
